* Delay is in the first row of each flight.
* Flight ID,Address,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
KAL085,HL7615,A388,J,DEP,N,71436,71457,21,Tx43,33L,XXXX,4,0,-
JNA051,HL7561,B738,M,DEP,N,71450,71536,86,XXXX,G128,gate73,0,10,170
JNA051,HL7561,B738,M,DEP,N,71536,71579,42,gate73,Tx228,Tx229,0,10,-
JNA051,HL7561,B738,M,DEP,N,71579,71596,16,Tx228,Tx229,Tx230,0,10,-
JNA051,HL7561,B738,M,DEP,N,71596,71611,15,Tx229,Tx230,Tx231,0,10,-
JNA051,HL7561,B738,M,DEP,N,71611,71683,71,Tx230,Tx231,Tx137,0,10,-
JNA051,HL7561,B738,M,DEP,N,71683,71700,17,Tx231,Tx137,Tx152,0,10,-
JNA051,HL7561,B738,M,DEP,N,71700,71715,14,Tx137,Tx152,Tx167,0,10,-
JNA051,HL7561,B738,M,DEP,N,71715,71731,16,Tx152,Tx167,Tx198,0,10,-
JNA051,HL7561,B738,M,DEP,N,71731,71760,28,Tx198,34,XXXX,0,10,-
KAL1411,HL8223,B737,M,DEP,N,71460,71559,99,XXXX,G2,gate2,4,0,0
KAL1411,HL8223,B737,M,DEP,N,71559,71583,23,gate2,Tx108,Tx105,4,0,-
KAL1411,HL8223,B737,M,DEP,N,71583,71597,14,Tx108,Tx105,Tx95,4,0,-
KAL1411,HL8223,B737,M,DEP,N,71597,71609,11,Tx105,Tx95,Tx77,5,0,-
KAL1411,HL8223,B737,M,DEP,N,71609,71623,14,Tx95,Tx77,Tx43,4,0,-
KAL1411,HL8223,B737,M,DEP,N,71623,71645,21,Tx43,33L,XXXX,4,0,-
KAL655,HL7552,A332,H,DEP,N,71484,71628,144,XXXX,G24,gate21,0,10,24
KAL655,HL7552,A332,H,DEP,N,71628,71671,42,gate21,Tx129,Tx127,0,10,-
KAL655,HL7552,A332,H,DEP,N,71671,71711,40,Tx129,Tx127,Tx130,0,10,-
KAL655,HL7552,A332,H,DEP,N,71711,71725,13,Tx127,Tx130,Tx221,0,10,-
KAL655,HL7552,A332,H,DEP,N,71725,71731,6,Tx130,Tx221,Tx231,0,10,-
KAL655,HL7552,A332,H,DEP,N,71731,71803,71,Tx221,Tx231,Tx137,0,10,-
KAL655,HL7552,A332,H,DEP,N,71803,71820,17,Tx231,Tx137,Tx152,0,10,-
KAL655,HL7552,A332,H,DEP,N,71820,71835,14,Tx137,Tx152,Tx167,0,10,-
KAL655,HL7552,A332,H,DEP,N,71835,71851,16,Tx152,Tx167,Tx198,0,10,-
KAL655,HL7552,A332,H,DEP,N,71851,71880,28,Tx198,34,XXXX,0,10,-
JJA2305,HL8296,B738,M,DEP,N,71690,71752,61,XXXX,G114,gate68,0,10,50
JJA2305,HL8296,B738,M,DEP,N,71752,71836,84,gate68,Tx119,Tx228,0,10,-
JJA2305,HL8296,B738,M,DEP,N,71836,71879,42,Tx119,Tx228,Tx229,0,10,-
JJA2305,HL8296,B738,M,DEP,N,71879,71896,16,Tx228,Tx229,Tx230,0,10,-
JJA2305,HL8296,B738,M,DEP,N,71896,71911,15,Tx229,Tx230,Tx231,0,10,-
JJA2305,HL8296,B738,M,DEP,N,71911,71983,71,Tx230,Tx231,Tx137,0,10,-
JJA2305,HL8296,B738,M,DEP,N,71983,72000,17,Tx231,Tx137,Tx152,0,10,-
JJA2305,HL8296,B738,M,DEP,N,72000,72015,14,Tx137,Tx152,Tx167,0,10,-
JJA2305,HL8296,B738,M,DEP,N,72015,72031,16,Tx152,Tx167,Tx198,0,10,-
JJA2305,HL8296,B738,M,DEP,N,72031,72060,28,Tx198,34,XXXX,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,71861,71903,41,XXXX,G113,gate50,0,10,41
SIA015,9VSWT,B77W,H,DEP,N,71903,71944,41,gate50,Tx121,Tx215,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,71944,71958,13,Tx121,Tx215,Tx216,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,71958,71971,13,Tx215,Tx216,Tx127,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,71971,72011,40,Tx216,Tx127,Tx130,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72011,72025,13,Tx127,Tx130,Tx221,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72025,72031,6,Tx130,Tx221,Tx231,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72031,72103,71,Tx221,Tx231,Tx137,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72103,72120,17,Tx231,Tx137,Tx152,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72120,72135,14,Tx137,Tx152,Tx167,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72135,72151,16,Tx152,Tx167,Tx198,0,10,-
SIA015,9VSWT,B77W,H,DEP,N,72151,72180,28,Tx198,34,XXXX,0,10,-
KAL1407,HL7708,B737,M,DEP,N,71880,71935,55,XXXX,G20,gate17,5,0,0
KAL1407,HL7708,B737,M,DEP,N,71935,71959,24,gate17,Tx125,Tx212,5,0,-
KAL1407,HL7708,B737,M,DEP,N,71959,71985,25,Tx125,Tx212,Tx210,4,0,-
KAL1407,HL7708,B737,M,DEP,N,71985,71998,13,Tx212,Tx210,Tx211,5,0,-
KAL1407,HL7708,B737,M,DEP,N,71998,72015,16,Tx210,Tx211,Tx107,4,0,-
KAL1407,HL7708,B737,M,DEP,N,72015,72042,27,Tx211,Tx107,Tx105,4,0,-
KAL1407,HL7708,B737,M,DEP,N,72042,72056,14,Tx107,Tx105,Tx95,4,0,-
KAL1407,HL7708,B737,M,DEP,N,72056,72068,11,Tx105,Tx95,Tx77,5,0,-
KAL1407,HL7708,B737,M,DEP,N,72068,72082,14,Tx95,Tx77,Tx43,4,0,-
KAL1407,HL7708,B737,M,DEP,N,72082,72104,21,Tx43,33L,XXXX,4,0,-
KAL659,HL7525,A333,H,DEP,N,72120,72188,68,XXXX,G7,gate5,5,0,0
KAL659,HL7525,A333,H,DEP,N,72188,72212,23,gate5,Tx108,Tx107,4,0,-
KAL659,HL7525,A333,H,DEP,N,72212,72239,27,Tx108,Tx107,Tx211,4,0,-
KAL659,HL7525,A333,H,DEP,N,72239,72256,16,Tx107,Tx211,Tx210,4,0,-
KAL659,HL7525,A333,H,DEP,N,72256,72269,13,Tx211,Tx210,Tx212,5,0,-
KAL659,HL7525,A333,H,DEP,N,72269,72295,25,Tx210,Tx212,Tx125,4,0,-
KAL659,HL7525,A333,H,DEP,N,72295,72319,24,Tx212,Tx125,Tx129,5,0,-
KAL659,HL7525,A333,H,DEP,N,72319,72356,37,Tx125,Tx129,Tx127,4,0,-
KAL659,HL7525,A333,H,DEP,N,72356,72392,35,Tx129,Tx127,Tx130,4,0,-
KAL659,HL7525,A333,H,DEP,N,72392,72403,11,Tx127,Tx130,Tx221,5,0,-
KAL659,HL7525,A333,H,DEP,N,72403,72409,5,Tx130,Tx221,Tx231,5,0,-
KAL659,HL7525,A333,H,DEP,N,72409,72470,61,Tx221,Tx231,Tx137,4,0,-
KAL659,HL7525,A333,H,DEP,N,72470,72486,15,Tx231,Tx137,Tx152,5,0,-
KAL659,HL7525,A333,H,DEP,N,72486,72498,12,Tx137,Tx152,Tx167,4,0,-
KAL659,HL7525,A333,H,DEP,N,72498,72512,14,Tx152,Tx167,Tx198,4,0,-
KAL659,HL7525,A333,H,DEP,N,72512,72537,24,Tx198,34,XXXX,5,0,-
AAR757,HL8265,A321,M,DEP,N,72441,72508,67,XXXX,G34,gate29,0,10,81
AAR757,HL8265,A321,M,DEP,N,72508,72549,40,gate29,Tx127,Tx130,0,10,-
AAR757,HL8265,A321,M,DEP,N,72549,72562,13,Tx127,Tx130,Tx221,0,10,-
AAR757,HL8265,A321,M,DEP,N,72562,72569,6,Tx130,Tx221,Tx231,0,10,-
AAR757,HL8265,A321,M,DEP,N,72569,72640,71,Tx221,Tx231,Tx137,0,10,-
AAR757,HL8265,A321,M,DEP,N,72640,72658,17,Tx231,Tx137,Tx152,0,10,-
AAR757,HL8265,A321,M,DEP,N,72658,72672,14,Tx137,Tx152,Tx167,0,10,-
AAR757,HL8265,A321,M,DEP,N,72672,72688,16,Tx152,Tx167,Tx198,0,10,-
AAR757,HL8265,A321,M,DEP,N,72688,72717,28,Tx198,34,XXXX,0,10,-
CSN684,B6641,A320,M,DEP,N,72480,72530,50,XXXX,G105,gate46,4,0,0
CSN684,B6641,A320,M,DEP,N,72530,72540,10,gate46,Tx206,Tx120,4,0,-
CSN684,B6641,A320,M,DEP,N,72540,72590,49,Tx206,Tx120,Tx121,5,0,-
CSN684,B6641,A320,M,DEP,N,72590,72626,36,Tx120,Tx121,Tx215,5,0,-
CSN684,B6641,A320,M,DEP,N,72626,72637,11,Tx121,Tx215,Tx216,5,0,-
CSN684,B6641,A320,M,DEP,N,72637,72649,11,Tx215,Tx216,Tx127,5,0,-
CSN684,B6641,A320,M,DEP,N,72649,72684,35,Tx216,Tx127,Tx130,4,0,-
CSN684,B6641,A320,M,DEP,N,72684,72695,11,Tx127,Tx130,Tx221,5,0,-
CSN684,B6641,A320,M,DEP,N,72695,72701,5,Tx130,Tx221,Tx231,5,0,-
CSN684,B6641,A320,M,DEP,N,72701,72763,61,Tx221,Tx231,Tx137,4,0,-
CSN684,B6641,A320,M,DEP,N,72763,72778,15,Tx231,Tx137,Tx152,5,0,-
CSN684,B6641,A320,M,DEP,N,72778,72792,13,Tx137,Tx152,Tx167,0,7,-
CSN684,B6641,A320,M,DEP,N,72792,72808,16,Tx152,Tx167,Tx198,0,10,-
CSN684,B6641,A320,M,DEP,N,72808,72837,28,Tx198,34,XXXX,0,10,-
AAR747,HL7516,B763,H,DEP,N,72728,72788,59,XXXX,G36,gate31,0,10,128
AAR747,HL7516,B763,H,DEP,N,72788,72802,14,gate31,Tx222,Tx221,0,10,-
AAR747,HL7516,B763,H,DEP,N,72802,72809,6,Tx222,Tx221,Tx231,0,10,-
AAR747,HL7516,B763,H,DEP,N,72809,72880,71,Tx221,Tx231,Tx137,0,10,-
AAR747,HL7516,B763,H,DEP,N,72880,72898,17,Tx231,Tx137,Tx152,0,10,-
AAR747,HL7516,B763,H,DEP,N,72898,72912,14,Tx137,Tx152,Tx167,0,10,-
AAR747,HL7516,B763,H,DEP,N,72912,72928,16,Tx152,Tx167,Tx198,0,10,-
AAR747,HL7516,B763,H,DEP,N,72928,72957,28,Tx198,34,XXXX,0,10,-
AAR323,HL8277,A321,M,DEP,N,72899,72968,68,XXXX,G38,gate33,0,10,179
AAR323,HL8277,A321,M,DEP,N,72968,72982,14,gate33,Tx222,Tx221,0,10,-
AAR323,HL8277,A321,M,DEP,N,72982,72989,6,Tx222,Tx221,Tx231,0,10,-
AAR323,HL8277,A321,M,DEP,N,72989,73060,71,Tx221,Tx231,Tx137,0,10,-
AAR323,HL8277,A321,M,DEP,N,73060,73078,17,Tx231,Tx137,Tx152,0,10,-
AAR323,HL8277,A321,M,DEP,N,73078,73092,14,Tx137,Tx152,Tx167,0,10,-
AAR323,HL8277,A321,M,DEP,N,73092,73108,16,Tx152,Tx167,Tx198,0,10,-
AAR323,HL8277,A321,M,DEP,N,73108,73137,28,Tx198,34,XXXX,0,10,-
KAL607,HL7460,B744,H,DEP,N,72840,72882,42,XXXX,G8,gate6,4,0,0
KAL607,HL7460,B744,H,DEP,N,72882,72906,23,gate6,Tx108,Tx107,4,0,-
KAL607,HL7460,B744,H,DEP,N,72906,72934,27,Tx108,Tx107,Tx211,4,0,-
KAL607,HL7460,B744,H,DEP,N,72934,72950,16,Tx107,Tx211,Tx210,4,0,-
KAL607,HL7460,B744,H,DEP,N,72950,72963,13,Tx211,Tx210,Tx212,5,0,-
KAL607,HL7460,B744,H,DEP,N,72963,72989,25,Tx210,Tx212,Tx125,4,0,-
KAL607,HL7460,B744,H,DEP,N,72989,73014,24,Tx212,Tx125,Tx129,5,0,-
KAL607,HL7460,B744,H,DEP,N,73014,73051,37,Tx125,Tx129,Tx127,4,0,-
KAL607,HL7460,B744,H,DEP,N,73051,73089,38,Tx129,Tx127,Tx130,0,3,-
KAL607,HL7460,B744,H,DEP,N,73089,73102,13,Tx127,Tx130,Tx221,0,10,-
KAL607,HL7460,B744,H,DEP,N,73102,73109,6,Tx130,Tx221,Tx231,0,10,-
KAL607,HL7460,B744,H,DEP,N,73109,73180,71,Tx221,Tx231,Tx137,0,10,-
KAL607,HL7460,B744,H,DEP,N,73180,73198,17,Tx231,Tx137,Tx152,0,10,-
KAL607,HL7460,B744,H,DEP,N,73198,73212,14,Tx137,Tx152,Tx167,0,10,-
KAL607,HL7460,B744,H,DEP,N,73212,73228,16,Tx152,Tx167,Tx198,0,10,-
KAL607,HL7460,B744,H,DEP,N,73228,73257,28,Tx198,34,XXXX,0,10,-
KAL123,HL8025,A333,H,DEP,N,72960,73011,51,XXXX,G15,gate12,5,0,0
KAL123,HL8025,A333,H,DEP,N,73011,73027,16,gate12,Tx211,Tx107,4,0,-
KAL123,HL8025,A333,H,DEP,N,73027,73055,27,Tx211,Tx107,Tx105,4,0,-
KAL123,HL8025,A333,H,DEP,N,73055,73069,14,Tx107,Tx105,Tx95,4,0,-
KAL123,HL8025,A333,H,DEP,N,73069,73080,11,Tx105,Tx95,Tx77,5,0,-
KAL123,HL8025,A333,H,DEP,N,73080,73095,14,Tx95,Tx77,Tx43,4,0,-
KAL123,HL8025,A333,H,DEP,N,73095,73117,21,Tx43,33L,XXXX,4,0,-
AAR745,HL7626,A388,J,DEP,N,73226,73284,57,XXXX,G43,gate38,0,10,146
AAR745,HL7626,A388,J,DEP,N,73284,73300,16,gate38,Tx223,Tx137,0,10,-
AAR745,HL7626,A388,J,DEP,N,73300,73318,17,Tx223,Tx137,Tx152,0,10,-
AAR745,HL7626,A388,J,DEP,N,73318,73332,14,Tx137,Tx152,Tx167,0,10,-
AAR745,HL7626,A388,J,DEP,N,73332,73348,16,Tx152,Tx167,Tx198,0,10,-
AAR745,HL7626,A388,J,DEP,N,73348,73377,28,Tx198,34,XXXX,0,10,-
AAR367,HL7506,B763,H,DEP,N,73358,73404,45,XXXX,G45,gate39,0,10,38
AAR367,HL7506,B763,H,DEP,N,73404,73420,16,gate39,Tx223,Tx137,0,10,-
AAR367,HL7506,B763,H,DEP,N,73420,73438,17,Tx223,Tx137,Tx152,0,10,-
AAR367,HL7506,B763,H,DEP,N,73438,73452,14,Tx137,Tx152,Tx167,0,10,-
AAR367,HL7506,B763,H,DEP,N,73452,73468,16,Tx152,Tx167,Tx198,0,10,-
AAR367,HL7506,B763,H,DEP,N,73468,73497,28,Tx198,34,XXXX,0,10,-
KAL011,HL7619,A388,J,DEP,N,73560,73590,30,XXXX,G10,gate8,5,0,0
KAL011,HL7619,A388,J,DEP,N,73590,73614,23,gate8,Tx108,Tx105,4,0,-
KAL011,HL7619,A388,J,DEP,N,73614,73628,14,Tx108,Tx105,Tx95,4,0,-
KAL011,HL7619,A388,J,DEP,N,73628,73639,11,Tx105,Tx95,Tx77,5,0,-
KAL011,HL7619,A388,J,DEP,N,73639,73654,14,Tx95,Tx77,Tx43,4,0,-
KAL011,HL7619,A388,J,DEP,N,73654,73676,21,Tx43,33L,XXXX,4,0,-
JNA023,HL7555,B738,M,DEP,N,73560,73609,49,XXXX,G16,gate13,5,0,0
JNA023,HL7555,B738,M,DEP,N,73609,73622,13,gate13,Tx210,Tx212,5,0,-
JNA023,HL7555,B738,M,DEP,N,73622,73648,25,Tx210,Tx212,Tx125,4,0,-
JNA023,HL7555,B738,M,DEP,N,73648,73673,24,Tx212,Tx125,Tx129,5,0,-
JNA023,HL7555,B738,M,DEP,N,73673,73710,37,Tx125,Tx129,Tx127,4,0,-
JNA023,HL7555,B738,M,DEP,N,73710,73745,35,Tx129,Tx127,Tx130,4,0,-
JNA023,HL7555,B738,M,DEP,N,73745,73756,11,Tx127,Tx130,Tx221,5,0,-
JNA023,HL7555,B738,M,DEP,N,73756,73762,5,Tx130,Tx221,Tx231,5,0,-
JNA023,HL7555,B738,M,DEP,N,73762,73824,61,Tx221,Tx231,Tx137,4,0,-
JNA023,HL7555,B738,M,DEP,N,73824,73839,15,Tx231,Tx137,Tx152,5,0,-
JNA023,HL7555,B738,M,DEP,N,73839,73851,12,Tx137,Tx152,Tx167,4,0,-
JNA023,HL7555,B738,M,DEP,N,73851,73866,14,Tx152,Tx167,Tx198,4,0,-
JNA023,HL7555,B738,M,DEP,N,73866,73890,24,Tx198,34,XXXX,5,0,-
EVA159,B16332,A333,H,DEP,N,73740,73840,100,XXXX,G126,gate72,5,0,0
EVA159,B16332,A333,H,DEP,N,73840,73877,37,gate72,Tx228,Tx229,4,0,-
EVA159,B16332,A333,H,DEP,N,73877,73892,14,Tx228,Tx229,Tx230,4,0,-
EVA159,B16332,A333,H,DEP,N,73892,73905,13,Tx229,Tx230,Tx231,5,0,-
EVA159,B16332,A333,H,DEP,N,73905,73967,61,Tx230,Tx231,Tx137,4,0,-
EVA159,B16332,A333,H,DEP,N,73967,73982,15,Tx231,Tx137,Tx152,5,0,-
EVA159,B16332,A333,H,DEP,N,73982,73994,12,Tx137,Tx152,Tx167,4,0,-
EVA159,B16332,A333,H,DEP,N,73994,74009,14,Tx152,Tx167,Tx198,4,0,-
EVA159,B16332,A333,H,DEP,N,74009,74033,24,Tx198,34,XXXX,5,0,-
AAR625,HL7514,B763,H,DEP,N,73800,73949,149,XXXX,G28,gate24,4,0,0
AAR625,HL7514,B763,H,DEP,N,73949,73986,37,gate24,Tx129,Tx125,4,0,-
AAR625,HL7514,B763,H,DEP,N,73986,74011,24,Tx129,Tx125,Tx212,5,0,-
AAR625,HL7514,B763,H,DEP,N,74011,74036,25,Tx125,Tx212,Tx210,4,0,-
AAR625,HL7514,B763,H,DEP,N,74036,74050,13,Tx212,Tx210,Tx211,5,0,-
AAR625,HL7514,B763,H,DEP,N,74050,74066,16,Tx210,Tx211,Tx107,4,0,-
AAR625,HL7514,B763,H,DEP,N,74066,74093,27,Tx211,Tx107,Tx105,4,0,-
AAR625,HL7514,B763,H,DEP,N,74093,74108,14,Tx107,Tx105,Tx95,4,0,-
AAR625,HL7514,B763,H,DEP,N,74108,74119,11,Tx105,Tx95,Tx77,5,0,-
AAR625,HL7514,B763,H,DEP,N,74119,74133,14,Tx95,Tx77,Tx43,4,0,-
AAR625,HL7514,B763,H,DEP,N,74133,74155,21,Tx43,33L,XXXX,4,0,-
JJA3106,HL8287,B738,M,DEP,N,73920,74012,92,XXXX,G127,gate57,0,7,0
JJA3106,HL8287,B738,M,DEP,N,74012,74028,16,gate57,Tx217,Tx126,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74028,74084,56,Tx217,Tx126,Tx128,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74084,74126,41,Tx126,Tx128,Tx214,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74126,74139,13,Tx128,Tx214,Tx125,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74139,74168,28,Tx214,Tx125,Tx212,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74168,74198,29,Tx125,Tx212,Tx210,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74198,74213,15,Tx212,Tx210,Tx211,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74213,74232,18,Tx210,Tx211,Tx107,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74232,74264,31,Tx211,Tx107,Tx105,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74264,74280,16,Tx107,Tx105,Tx95,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74280,74293,13,Tx105,Tx95,Tx77,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74293,74310,16,Tx95,Tx77,Tx43,0,10,-
JJA3106,HL8287,B738,M,DEP,N,74310,74335,25,Tx43,33L,XXXX,0,10,-
CPA807,BKQJ,B773,H,DEP,N,73980,74071,91,XXXX,G205,gate79,5,0,0
CPA807,BKQJ,B773,H,DEP,N,74071,74083,12,gate79,Tx235,Tx236,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74083,74094,10,Tx235,Tx236,Tx119,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74094,74167,73,Tx236,Tx119,Tx228,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74167,74204,37,Tx119,Tx228,Tx229,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74204,74218,14,Tx228,Tx229,Tx230,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74218,74232,13,Tx229,Tx230,Tx231,5,0,-
CPA807,BKQJ,B773,H,DEP,N,74232,74293,61,Tx230,Tx231,Tx137,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74293,74309,15,Tx231,Tx137,Tx152,5,0,-
CPA807,BKQJ,B773,H,DEP,N,74309,74321,12,Tx137,Tx152,Tx167,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74321,74335,14,Tx152,Tx167,Tx198,4,0,-
CPA807,BKQJ,B773,H,DEP,N,74335,74360,24,Tx198,34,XXXX,5,0,-
AAR204,HL7732,B772,H,DEP,N,74138,74217,78,XXXX,G33,gate28,0,10,38
AAR204,HL7732,B772,H,DEP,N,74217,74259,42,gate28,Tx129,Tx125,0,10,-
AAR204,HL7732,B772,H,DEP,N,74259,74288,28,Tx129,Tx125,Tx212,0,10,-
AAR204,HL7732,B772,H,DEP,N,74288,74318,29,Tx125,Tx212,Tx210,0,10,-
AAR204,HL7732,B772,H,DEP,N,74318,74333,15,Tx212,Tx210,Tx211,0,10,-
AAR204,HL7732,B772,H,DEP,N,74333,74352,18,Tx210,Tx211,Tx107,0,10,-
AAR204,HL7732,B772,H,DEP,N,74352,74384,31,Tx211,Tx107,Tx105,0,10,-
AAR204,HL7732,B772,H,DEP,N,74384,74400,16,Tx107,Tx105,Tx95,0,10,-
AAR204,HL7732,B772,H,DEP,N,74400,74413,13,Tx105,Tx95,Tx77,0,10,-
AAR204,HL7732,B772,H,DEP,N,74413,74430,16,Tx95,Tx77,Tx43,0,10,-
AAR204,HL7732,B772,H,DEP,N,74430,74455,25,Tx43,33L,XXXX,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74243,74317,73,XXXX,G130,gate74,0,10,23
JJA2203,HL8261,B738,M,DEP,N,74317,74360,42,gate74,Tx228,Tx229,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74360,74376,16,Tx228,Tx229,Tx230,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74376,74391,15,Tx229,Tx230,Tx231,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74391,74463,71,Tx230,Tx231,Tx137,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74463,74481,17,Tx231,Tx137,Tx152,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74481,74495,14,Tx137,Tx152,Tx167,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74495,74511,16,Tx152,Tx167,Tx198,0,10,-
JJA2203,HL8261,B738,M,DEP,N,74511,74540,28,Tx198,34,XXXX,0,10,-
AAR749,HL7793,A333,H,DEP,N,74479,74566,87,XXXX,G41,gate36,0,3,19
AAR749,HL7793,A333,H,DEP,N,74566,74583,16,gate36,Tx223,Tx137,0,10,-
AAR749,HL7793,A333,H,DEP,N,74583,74601,17,Tx223,Tx137,Tx152,0,10,-
AAR749,HL7793,A333,H,DEP,N,74601,74615,14,Tx137,Tx152,Tx167,0,10,-
AAR749,HL7793,A333,H,DEP,N,74615,74631,16,Tx152,Tx167,Tx198,0,10,-
AAR749,HL7793,A333,H,DEP,N,74631,74660,28,Tx198,34,XXXX,0,10,-
KAL623,HL7573,B773,H,DEP,N,74640,74701,61,XXXX,G14,gate11,4,0,0
KAL623,HL7573,B773,H,DEP,N,74701,74715,13,gate11,Tx210,Tx212,5,0,-
KAL623,HL7573,B773,H,DEP,N,74715,74740,25,Tx210,Tx212,Tx125,4,0,-
KAL623,HL7573,B773,H,DEP,N,74740,74765,24,Tx212,Tx125,Tx129,5,0,-
KAL623,HL7573,B773,H,DEP,N,74765,74802,37,Tx125,Tx129,Tx127,4,0,-
KAL623,HL7573,B773,H,DEP,N,74802,74837,35,Tx129,Tx127,Tx130,4,0,-
KAL623,HL7573,B773,H,DEP,N,74837,74849,11,Tx127,Tx130,Tx221,5,0,-
KAL623,HL7573,B773,H,DEP,N,74849,74854,5,Tx130,Tx221,Tx231,5,0,-
KAL623,HL7573,B773,H,DEP,N,74854,74916,61,Tx221,Tx231,Tx137,4,0,-
KAL623,HL7573,B773,H,DEP,N,74916,74931,15,Tx231,Tx137,Tx152,5,0,-
KAL623,HL7573,B773,H,DEP,N,74931,74944,12,Tx137,Tx152,Tx167,4,0,-
KAL623,HL7573,B773,H,DEP,N,74944,74958,14,Tx152,Tx167,Tx198,4,0,-
KAL623,HL7573,B773,H,DEP,N,74958,74983,24,Tx198,34,XXXX,5,0,-
AAR601,HL7597,B772,H,DEP,N,74986,75102,115,XXXX,G31,gate26,5,0,226
AAR601,HL7597,B772,H,DEP,N,75102,75139,37,gate26,Tx129,Tx125,4,0,-
AAR601,HL7597,B772,H,DEP,N,75139,75164,24,Tx129,Tx125,Tx212,5,0,-
AAR601,HL7597,B772,H,DEP,N,75164,75190,25,Tx125,Tx212,Tx210,4,0,-
AAR601,HL7597,B772,H,DEP,N,75190,75203,13,Tx212,Tx210,Tx211,5,0,-
AAR601,HL7597,B772,H,DEP,N,75203,75219,16,Tx210,Tx211,Tx107,4,0,-
AAR601,HL7597,B772,H,DEP,N,75219,75247,27,Tx211,Tx107,Tx105,4,0,-
AAR601,HL7597,B772,H,DEP,N,75247,75261,14,Tx107,Tx105,Tx95,4,0,-
AAR601,HL7597,B772,H,DEP,N,75261,75272,11,Tx105,Tx95,Tx77,5,0,-
AAR601,HL7597,B772,H,DEP,N,75272,75287,14,Tx95,Tx77,Tx43,4,0,-
AAR601,HL7597,B772,H,DEP,N,75287,75309,21,Tx43,33L,XXXX,4,0,-
CPA419,BLBE,A333,H,DEP,N,74880,74965,85,XXXX,G122,gate70,5,0,0
CPA419,BLBE,A333,H,DEP,N,74965,75049,84,gate70,Tx119,Tx228,0,10,-
CPA419,BLBE,A333,H,DEP,N,75049,75092,42,Tx119,Tx228,Tx229,0,10,-
CPA419,BLBE,A333,H,DEP,N,75092,75106,14,Tx228,Tx229,Tx230,4,0,-
CPA419,BLBE,A333,H,DEP,N,75106,75120,13,Tx229,Tx230,Tx231,5,0,-
CPA419,BLBE,A333,H,DEP,N,75120,75181,61,Tx230,Tx231,Tx137,4,0,-
CPA419,BLBE,A333,H,DEP,N,75181,75197,15,Tx231,Tx137,Tx152,5,0,-
CPA419,BLBE,A333,H,DEP,N,75197,75209,12,Tx137,Tx152,Tx167,4,0,-
CPA419,BLBE,A333,H,DEP,N,75209,75223,14,Tx152,Tx167,Tx198,4,0,-
CPA419,BLBE,A333,H,DEP,N,75223,75248,24,Tx198,34,XXXX,5,0,-
AAR709,HL7789,A321,M,DEP,N,75199,75259,59,XXXX,G37,gate32,0,10,79
AAR709,HL7789,A321,M,DEP,N,75259,75273,14,gate32,Tx222,Tx221,0,10,-
AAR709,HL7789,A321,M,DEP,N,75273,75280,6,Tx222,Tx221,Tx231,0,10,-
AAR709,HL7789,A321,M,DEP,N,75280,75351,71,Tx221,Tx231,Tx137,0,10,-
AAR709,HL7789,A321,M,DEP,N,75351,75369,17,Tx231,Tx137,Tx152,0,10,-
AAR709,HL7789,A321,M,DEP,N,75369,75383,14,Tx137,Tx152,Tx167,0,10,-
AAR709,HL7789,A321,M,DEP,N,75383,75399,16,Tx152,Tx167,Tx198,0,10,-
