* Currently node departure ,arrival and passing time after scheduling
* Node ID, Departure Time (sec), Arrival Time (sec), Passing Time (sec)
N10,0,18256,0
N10,0,18818,0
N10,0,18936,0
N10,0,19056,0
N10,0,19176,0
N10,0,19296,0
N10,0,19416,0
N10,0,19536,0
N10,0,19656,0
N10,0,19776,0
N10,0,20198,0
N10,0,20316,0
N10,0,20476,0
N10,0,20656,0
N10,0,20836,0
N10,0,21016,0
N10,0,21136,0
N10,0,21316,0
N10,0,21436,0
N10,0,21616,0
N10,0,21736,0
N10,0,21916,0
N10,0,22036,0
N10,0,22156,0
N10,0,22276,0
N10,0,22396,0
N10,0,22636,0
N10,0,22756,0
N10,0,22936,0
N10,0,23176,0
N10,0,23416,0
N10,0,23656,0
N10,0,23836,0
N10,0,24016,0
N10,0,24288,0
N10,0,24496,0
N10,0,24736,0
N10,0,24916,0
N10,0,25216,0
N10,0,25336,0
N10,0,25576,0
N10,0,25696,0
N10,0,25936,0
N10,0,26116,0
N10,0,26356,0
N10,0,26678,0
N10,0,26796,0
N10,0,26916,0
N10,0,27036,0
N10,0,27196,0
N10,0,27316,0
N10,0,27556,0
N10,0,27676,0
N10,0,27916,0
N10,0,28036,0
N10,0,28156,0
N10,0,28276,0
N10,0,28396,0
N10,0,28516,0
N10,0,28636,0
N10,0,28756,0
N10,0,28936,0
N10,0,29056,0
N10,0,29236,0
N10,0,29356,0
N10,0,29476,0
N10,0,29656,0
N10,0,29776,0
N10,0,29956,0
N10,0,30256,0
N10,0,30376,0
N10,0,30676,0
N10,0,30856,0
N10,0,31036,0
N10,0,31156,0
N10,0,31336,0
N10,0,31756,0
N10,0,31936,0
N10,0,32176,0
N10,0,32762,0
N10,0,33062,0
N10,0,33736,0
N10,0,33856,0
N10,0,34096,0
N10,0,34276,0
N10,0,34816,0
N10,0,35416,0
N10,0,36302,0
N10,0,36420,0
N10,0,36556,0
N10,0,36916,0
N10,0,37336,0
N10,0,37516,0
N10,0,37636,0
N10,0,37876,0
N10,0,38056,0
N10,0,38356,0
N10,0,38536,0
N10,0,38776,0
N10,0,38956,0
N10,0,39196,0
N10,0,39316,0
N10,0,39496,0
N10,0,40156,0
N10,0,40276,0
N10,0,40396,0
N10,0,40576,0
N10,0,41116,0
N10,0,41407,0
N10,0,41776,0
N10,0,42067,0
N10,0,42186,0
N10,0,42487,0
N10,0,42606,0
N10,0,43036,0
N10,0,44138,0
N10,0,44896,0
N10,0,45076,0
N10,0,45256,0
N10,0,45376,0
N10,0,45796,0
N10,0,45976,0
N10,0,47462,0
N10,0,47596,0
N10,0,47776,0
N10,0,47956,0
N10,0,48316,0
N10,0,48436,0
N10,0,48616,0
N10,0,48796,0
N10,0,48916,0
N10,0,49036,0
N10,0,49322,0
N10,0,49440,0
N10,0,49560,0
N10,0,49680,0
N10,0,49800,0
N10,0,49920,0
N10,0,50040,0
N10,0,50160,0
N10,0,50280,0
N10,0,50476,0
N10,0,50596,0
N10,0,50716,0
N10,0,50896,0
N10,0,51016,0
N10,0,51436,0
N10,0,51792,0
N10,0,51911,0
N10,0,52031,0
N10,0,52151,0
N10,0,52271,0
N10,0,52391,0
N10,0,52511,0
N10,0,54076,0
N10,0,54256,0
N10,0,54436,0
N10,0,54556,0
N10,0,54736,0
N10,0,55276,0
N10,0,55636,0
N10,0,55936,0
N10,0,56356,0
N10,0,56536,0
N10,0,57076,0
N10,0,57256,0
N10,0,57556,0
N10,0,57856,0
N10,0,58216,0
N10,0,58336,0
N10,0,58456,0
N10,0,58636,0
N10,0,58816,0
N10,0,59116,0
N10,0,59356,0
N10,0,59476,0
N10,0,59716,0
N10,0,59956,0
N10,0,60496,0
N10,0,60736,0
N10,0,60916,0
N10,0,61156,0
N10,0,61276,0
N10,0,61396,0
N10,0,61636,0
N10,0,61756,0
N10,0,61936,0
N10,0,62116,0
N10,0,62356,0
N10,0,62536,0
N10,0,62656,0
N10,0,62956,0
N10,0,63196,0
N10,0,63496,0
N10,0,63916,0
N10,0,64036,0
N10,0,64576,0
N10,0,64696,0
N10,0,65618,0
N10,0,65836,0
N10,0,65956,0
N10,0,66196,0
N10,0,66616,0
N10,0,66796,0
N10,0,66976,0
N10,0,67156,0
N10,0,67396,0
N10,0,67516,0
N10,0,67636,0
N10,0,67816,0
N10,0,67996,0
N10,0,68116,0
N10,0,68236,0
N10,0,68416,0
N10,0,68536,0
N10,0,68836,0
N10,0,69016,0
N10,0,69256,0
N10,0,69436,0
N10,0,69556,0
N10,0,69676,0
N10,0,69796,0
N10,0,69916,0
N10,0,70036,0
N10,0,70216,0
N10,0,70396,0
N10,0,70516,0
N10,0,70636,0
N10,0,70756,0
N10,0,70936,0
N10,0,71056,0
N10,0,71176,0
N10,0,71296,0
N10,0,71476,0
N10,0,71596,0
N10,0,71716,0
N10,0,71896,0
N10,0,72016,0
N10,0,72256,0
N10,0,72496,0
N10,0,72616,0
N10,0,72736,0
N10,0,72856,0
N10,0,72976,0
N10,0,73096,0
N10,0,73216,0
N10,0,73396,0
N10,0,73636,0
N10,0,73756,0
N10,0,73876,0
N10,0,74056,0
N10,0,74236,0
N10,0,74356,0
N10,0,74536,0
N10,0,74656,0
N10,0,74776,0
N10,0,74956,0
N10,0,75076,0
N10,0,75196,0
N10,0,75376,0
N10,0,75556,0
N10,0,75676,0
N10,0,75976,0
N10,0,77056,0
N10,0,77356,0
N10,0,77536,0
N10,0,77716,0
N10,0,77956,0
N10,0,78076,0
N10,0,80056,0
N10,0,80402,0
N10,0,80536,0
N10,0,81196,0
N10,0,81768,0
N10,0,83678,0
N10,0,83942,0
N10,0,85682,0
N10,0,86296,0
N11,955,789,0
N11,4711,1749,0
N11,18535,2469,0
N11,18691,3009,0
N11,20071,3609,0
N11,24161,8049,0
N11,26551,10329,0
N11,32635,13329,0
N11,32935,13509,0
N11,36175,13929,0
N11,41281,14169,0
N11,41641,14469,0
N11,41941,15129,0
N11,42361,15309,0
N11,44011,15489,0
N11,46361,15849,0
N11,47335,16089,0
N11,49195,16269,0
N11,51146,16449,0
N11,51266,16629,0
N11,51665,16809,0
N11,65491,16929,0
N11,76637,17109,0
N11,78835,17529,0
N11,78955,17709,0
N11,79435,17889,0
N11,80275,18069,0
N11,80915,18249,0
N11,81521,18811,0
N11,81641,18930,0
N11,82189,19050,0
N11,82309,19170,0
N11,82429,19290,0
N11,83069,19410,0
N11,83189,19530,0
N11,83551,19650,0
N11,83815,19770,0
N11,84175,20191,0
N11,84391,20310,0
N11,84535,20469,0
N11,84715,20649,0
N11,85555,20829,0
N11,0,21009,0
N11,0,21129,0
N11,0,21309,0
N11,0,21429,0
N11,0,21609,0
N11,0,21729,0
N11,0,21909,0
N11,0,22029,0
N11,0,22149,0
N11,0,22269,0
N11,0,22389,0
N11,0,22629,0
N11,0,22749,0
N11,0,22929,0
N11,0,23169,0
N11,0,23409,0
N11,0,23649,0
N11,0,23829,0
N11,0,24009,0
N11,0,24281,0
N11,0,24489,0
N11,0,24729,0
N11,0,24909,0
N11,0,25209,0
N11,0,25329,0
N11,0,25569,0
N11,0,25689,0
N11,0,25929,0
N11,0,26109,0
N11,0,26349,0
N11,0,26671,0
N11,0,26790,0
N11,0,26910,0
N11,0,27030,0
N11,0,27189,0
N11,0,27309,0
N11,0,27549,0
N11,0,27669,0
N11,0,27909,0
N11,0,28029,0
N11,0,28149,0
N11,0,28269,0
N11,0,28389,0
N11,0,28509,0
N11,0,28629,0
N11,0,28749,0
N11,0,28929,0
N11,0,29049,0
N11,0,29229,0
N11,0,29349,0
N11,0,29469,0
N11,0,29649,0
N11,0,29769,0
N11,0,29949,0
N11,0,30249,0
N11,0,30369,0
N11,0,30669,0
N11,0,30849,0
N11,0,31029,0
N11,0,31149,0
N11,0,31329,0
N11,0,31749,0
N11,0,31929,0
N11,0,32169,0
N11,0,32755,0
N11,0,33055,0
N11,0,33729,0
N11,0,33849,0
N11,0,34089,0
N11,0,34269,0
N11,0,34809,0
N11,0,35409,0
N11,0,36295,0
N11,0,36414,0
N11,0,36549,0
N11,0,36909,0
N11,0,37329,0
N11,0,37509,0
N11,0,37629,0
N11,0,37869,0
N11,0,38049,0
N11,0,38349,0
N11,0,38529,0
N11,0,38769,0
N11,0,38949,0
N11,0,39189,0
N11,0,39309,0
N11,0,39489,0
N11,0,40149,0
N11,0,40269,0
N11,0,40389,0
N11,0,40569,0
N11,0,41109,0
N11,0,41401,0
N11,0,41769,0
N11,0,42061,0
N11,0,42179,0
N11,0,42481,0
N11,0,42599,0
N11,0,43029,0
N11,0,44131,0
N11,0,44889,0
N11,0,45069,0
N11,0,45249,0
N11,0,45369,0
N11,0,45789,0
N11,0,45969,0
N11,0,47455,0
N11,0,47589,0
N11,0,47769,0
N11,0,47949,0
N11,0,48309,0
N11,0,48429,0
N11,0,48609,0
N11,0,48789,0
N11,0,48909,0
N11,0,49029,0
N11,0,49315,0
N11,0,49434,0
N11,0,49554,0
N11,0,49674,0
N11,0,49794,0
N11,0,49914,0
N11,0,50034,0
N11,0,50154,0
N11,0,50274,0
N11,0,50469,0
N11,0,50589,0
N11,0,50709,0
N11,0,50889,0
N11,0,51009,0
N11,0,51429,0
N11,0,51785,0
N11,0,51904,0
N11,0,52024,0
N11,0,52144,0
N11,0,52264,0
N11,0,52384,0
N11,0,52504,0
N11,0,54069,0
N11,0,54249,0
N11,0,54429,0
N11,0,54549,0
N11,0,54729,0
N11,0,55269,0
N11,0,55629,0
N11,0,55929,0
N11,0,56349,0
N11,0,56529,0
N11,0,57069,0
N11,0,57249,0
N11,0,57549,0
N11,0,57849,0
N11,0,58209,0
N11,0,58329,0
N11,0,58449,0
N11,0,58629,0
N11,0,58809,0
N11,0,59109,0
N11,0,59349,0
N11,0,59469,0
N11,0,59709,0
N11,0,59949,0
N11,0,60489,0
N11,0,60729,0
N11,0,60909,0
N11,0,61149,0
N11,0,61269,0
N11,0,61389,0
N11,0,61629,0
N11,0,61749,0
N11,0,61929,0
N11,0,62109,0
N11,0,62349,0
N11,0,62529,0
N11,0,62649,0
N11,0,62949,0
N11,0,63189,0
N11,0,63489,0
N11,0,63909,0
N11,0,64029,0
N11,0,64569,0
N11,0,64689,0
N11,0,65611,0
N11,0,65829,0
N11,0,65949,0
N11,0,66189,0
N11,0,66609,0
N11,0,66789,0
N11,0,66969,0
N11,0,67149,0
N11,0,67389,0
N11,0,67509,0
N11,0,67629,0
N11,0,67809,0
N11,0,67989,0
N11,0,68109,0
N11,0,68229,0
N11,0,68409,0
N11,0,68529,0
N11,0,68829,0
N11,0,69009,0
N11,0,69249,0
N11,0,69429,0
N11,0,69549,0
N11,0,69669,0
N11,0,69789,0
N11,0,69909,0
N11,0,70029,0
N11,0,70209,0
N11,0,70389,0
N11,0,70509,0
N11,0,70629,0
N11,0,70749,0
N11,0,70929,0
N11,0,71049,0
N11,0,71169,0
N11,0,71289,0
N11,0,71469,0
N11,0,71589,0
N11,0,71709,0
N11,0,71889,0
N11,0,72009,0
N11,0,72249,0
N11,0,72489,0
N11,0,72609,0
N11,0,72729,0
N11,0,72849,0
N11,0,72969,0
N11,0,73089,0
N11,0,73209,0
N11,0,73389,0
N11,0,73629,0
N11,0,73749,0
N11,0,73869,0
N11,0,74049,0
N11,0,74229,0
N11,0,74349,0
N11,0,74529,0
N11,0,74649,0
N11,0,74769,0
N11,0,74949,0
N11,0,75069,0
N11,0,75189,0
N11,0,75369,0
N11,0,75549,0
N11,0,75669,0
N11,0,75969,0
N11,0,77049,0
N11,0,77349,0
N11,0,77529,0
N11,0,77709,0
N11,0,77949,0
N11,0,78069,0
N11,0,80049,0
N11,0,80395,0
N11,0,80529,0
N11,0,81189,0
N11,0,81761,0
N11,0,83671,0
N11,0,83935,0
N11,0,85675,0
N11,0,86289,0
N12,0,0,0
N13,0,0,0
N14,0,0,0
N15,0,0,1851
N15,0,0,2571
N15,0,0,8151
N15,0,0,13611
N15,0,0,14031
N15,0,0,14271
N15,0,0,14571
N15,0,0,15411
N15,0,0,15951
N15,0,0,16191
N15,0,0,16371
N15,0,0,16551
N15,0,0,16731
N15,0,0,16911
N15,0,0,17031
N15,0,0,17211
N15,0,0,17631
N15,0,0,17811
N15,0,0,17991
N15,0,0,18171
N15,0,0,18351
N15,0,0,18913
N15,0,0,19031
N15,0,0,19151
N15,0,0,19271
N15,0,0,19391
N15,0,0,19631
N15,0,0,19751
N15,0,0,19871
N15,0,0,20293
N15,0,0,20411
N15,0,0,20571
N15,0,0,20751
N15,0,0,20931
N15,0,0,21111
N15,0,0,21231
N15,0,0,21411
N15,0,0,21531
N15,0,0,21711
N15,0,0,21831
N15,0,0,22011
N15,0,0,22131
N15,0,0,22251
N15,0,0,22371
N15,0,0,22491
N15,0,0,22851
N15,0,0,23031
N15,0,0,23511
N15,0,0,23751
N15,0,0,23931
N15,0,0,24111
N15,0,0,24591
N15,0,0,24831
N15,0,0,25011
N15,0,0,25311
N15,0,0,25431
N15,0,0,25791
N15,0,0,26031
N15,0,0,26211
N15,0,0,26451
N15,0,0,26773
N15,0,0,26891
N15,0,0,27291
N15,0,0,27651
N15,0,0,28011
N15,0,0,28251
N15,0,0,28371
N15,0,0,28491
N15,0,0,28611
N15,0,0,28731
N15,0,0,28851
N15,0,0,29031
N15,0,0,29151
N15,0,0,29331
N15,0,0,29451
N15,0,0,29871
N15,0,0,30051
N15,0,0,30771
N15,0,0,30951
N15,0,0,31251
N15,0,0,31431
N15,0,0,31851
N15,0,0,32031
N15,0,0,32271
N15,0,0,32857
N15,0,0,33157
N15,0,0,33831
N15,0,0,33951
N15,0,0,34191
N15,0,0,34371
N15,0,0,34911
N15,0,0,36397
N15,0,0,36515
N15,0,0,36651
N15,0,0,37011
N15,0,0,37611
N15,0,0,37731
N15,0,0,38151
N15,0,0,38451
N15,0,0,38631
N15,0,0,39051
N15,0,0,39411
N15,0,0,39591
N15,0,0,40251
N15,0,0,40371
N15,0,0,40491
N15,0,0,41211
N15,0,0,41503
N15,0,0,41871
N15,0,0,42163
N15,0,0,42583
N15,0,0,42701
N15,0,0,43131
N15,0,0,44233
N15,0,0,44991
N15,0,0,45891
N15,0,0,46071
N15,0,0,47557
N15,0,0,47691
N15,0,0,47871
N15,0,0,48051
N15,0,0,48411
N15,0,0,48531
N15,0,0,48711
N15,0,0,48891
N15,0,0,49011
N15,0,0,49131
N15,0,0,49535
N15,0,0,49655
N15,0,0,49775
N15,0,0,49895
N15,0,0,50015
N15,0,0,50135
N15,0,0,50375
N15,0,0,50571
N15,0,0,50691
N15,0,0,50811
N15,0,0,50991
N15,0,0,51111
N15,0,0,51531
N15,0,0,51887
N15,0,0,52006
N15,0,0,52126
N15,0,0,52246
N15,0,0,52366
N15,0,0,52486
N15,0,0,52606
N15,0,0,54171
N15,0,0,54531
N15,0,0,54651
N15,0,0,54831
N15,0,0,55371
N15,0,0,55731
N15,0,0,56031
N15,0,0,56631
N15,0,0,57171
N15,0,0,57351
N15,0,0,57651
N15,0,0,57951
N15,0,0,58311
N15,0,0,58431
N15,0,0,58551
N15,0,0,58731
N15,0,0,58911
N15,0,0,59211
N15,0,0,59451
N15,0,0,59571
N15,0,0,59811
N15,0,0,60051
N15,0,0,60591
N15,0,0,60831
N15,0,0,61251
N15,0,0,61371
N15,0,0,61491
N15,0,0,61731
N15,0,0,61851
N15,0,0,62031
N15,0,0,62211
N15,0,0,62631
N15,0,0,63051
N15,0,0,63291
N15,0,0,63591
N15,0,0,64011
N15,0,0,64131
N15,0,0,64671
N15,0,0,64791
N15,0,0,65713
N15,0,0,65931
N15,0,0,66051
N15,0,0,66291
N15,0,0,66891
N15,0,0,67071
N15,0,0,67251
N15,0,0,67611
N15,0,0,67731
N15,0,0,67911
N15,0,0,68091
N15,0,0,68211
N15,0,0,68331
N15,0,0,68511
N15,0,0,68631
N15,0,0,68931
N15,0,0,69351
N15,0,0,69531
N15,0,0,69651
N15,0,0,69771
N15,0,0,69891
N15,0,0,70011
N15,0,0,70131
N15,0,0,70311
N15,0,0,70491
N15,0,0,70731
N15,0,0,70851
N15,0,0,71031
N15,0,0,71151
N15,0,0,71271
N15,0,0,71571
N15,0,0,71811
N15,0,0,71991
N15,0,0,72111
N15,0,0,72351
N15,0,0,72591
N15,0,0,72831
N15,0,0,72951
N15,0,0,73071
N15,0,0,73191
N15,0,0,73311
N15,0,0,73491
N15,0,0,73731
N15,0,0,73851
N15,0,0,73971
N15,0,0,74331
N15,0,0,74451
N15,0,0,74631
N15,0,0,74751
N15,0,0,75051
N15,0,0,75171
N15,0,0,75291
N15,0,0,75471
N15,0,0,75651
N15,0,0,75771
N15,0,0,76071
N15,0,0,77151
N15,0,0,77451
N15,0,0,77631
N15,0,0,77811
N15,0,0,78051
N15,0,0,78171
N15,0,0,80151
N15,0,0,80497
N15,0,0,81863
N15,0,0,83773
N15,0,0,84037
N15,0,0,85777
N16,0,0,1953
N16,0,0,2673
N16,0,0,8253
N16,0,0,13713
N16,0,0,14133
N16,0,0,14373
N16,0,0,14673
N16,0,0,15513
N16,0,0,16053
N16,0,0,16293
N16,0,0,16473
N16,0,0,16653
N16,0,0,16833
N16,0,0,17013
N16,0,0,17133
N16,0,0,17313
N16,0,0,17733
N16,0,0,17913
N16,0,0,18093
N16,0,0,18273
N16,0,0,18453
N16,0,0,19016
N16,0,0,19134
N16,0,0,19254
N16,0,0,19374
N16,0,0,19494
N16,0,0,19734
N16,0,0,19854
N16,0,0,19974
N16,0,0,20396
N16,0,0,20514
N16,0,0,20673
N16,0,0,20853
N16,0,0,21033
N16,0,0,21213
N16,0,0,21333
N16,0,0,21513
N16,0,0,21633
N16,0,0,21813
N16,0,0,21933
N16,0,0,22113
N16,0,0,22233
N16,0,0,22353
N16,0,0,22473
N16,0,0,22593
N16,0,0,22953
N16,0,0,23133
N16,0,0,23613
N16,0,0,23853
N16,0,0,24033
N16,0,0,24213
N16,0,0,24693
N16,0,0,24933
N16,0,0,25113
N16,0,0,25413
N16,0,0,25533
N16,0,0,25893
N16,0,0,26133
N16,0,0,26313
N16,0,0,26553
N16,0,0,26876
N16,0,0,26994
N16,0,0,27393
N16,0,0,27753
N16,0,0,28113
N16,0,0,28353
N16,0,0,28473
N16,0,0,28593
N16,0,0,28713
N16,0,0,28833
N16,0,0,28953
N16,0,0,29133
N16,0,0,29253
N16,0,0,29433
N16,0,0,29553
N16,0,0,29973
N16,0,0,30153
N16,0,0,30873
N16,0,0,31053
N16,0,0,31353
N16,0,0,31533
N16,0,0,31953
N16,0,0,32133
N16,0,0,32373
N16,0,0,32959
N16,0,0,33259
N16,0,0,33933
N16,0,0,34053
N16,0,0,34293
N16,0,0,34473
N16,0,0,35013
N16,0,0,36499
N16,0,0,36618
N16,0,0,36753
N16,0,0,37113
N16,0,0,37713
N16,0,0,37833
N16,0,0,38253
N16,0,0,38553
N16,0,0,38733
N16,0,0,39153
N16,0,0,39513
N16,0,0,39693
N16,0,0,40353
N16,0,0,40473
N16,0,0,40593
N16,0,0,41313
N16,0,0,41605
N16,0,0,41973
N16,0,0,42265
N16,0,0,42685
N16,0,0,42804
N16,0,0,43233
N16,0,0,44336
N16,0,0,45093
N16,0,0,45993
N16,0,0,46173
N16,0,0,47659
N16,0,0,47793
N16,0,0,47973
N16,0,0,48153
N16,0,0,48513
N16,0,0,48633
N16,0,0,48813
N16,0,0,48993
N16,0,0,49113
N16,0,0,49233
N16,0,0,49638
N16,0,0,49758
N16,0,0,49878
N16,0,0,49998
N16,0,0,50118
N16,0,0,50238
N16,0,0,50478
N16,0,0,50673
N16,0,0,50793
N16,0,0,50913
N16,0,0,51093
N16,0,0,51213
N16,0,0,51633
N16,0,0,51990
N16,0,0,52108
N16,0,0,52228
N16,0,0,52348
N16,0,0,52468
N16,0,0,52588
N16,0,0,52708
N16,0,0,54273
N16,0,0,54633
N16,0,0,54753
N16,0,0,54933
N16,0,0,55473
N16,0,0,55833
N16,0,0,56133
N16,0,0,56733
N16,0,0,57273
N16,0,0,57453
N16,0,0,57753
N16,0,0,58053
N16,0,0,58413
N16,0,0,58533
N16,0,0,58653
N16,0,0,58833
N16,0,0,59013
N16,0,0,59313
N16,0,0,59553
N16,0,0,59673
N16,0,0,59913
N16,0,0,60153
N16,0,0,60693
N16,0,0,60933
N16,0,0,61353
N16,0,0,61473
N16,0,0,61593
N16,0,0,61833
N16,0,0,61953
N16,0,0,62133
N16,0,0,62313
N16,0,0,62733
N16,0,0,63153
N16,0,0,63393
N16,0,0,63693
N16,0,0,64113
N16,0,0,64233
N16,0,0,64773
N16,0,0,64893
N16,0,0,65816
N16,0,0,66033
N16,0,0,66153
N16,0,0,66393
N16,0,0,66993
N16,0,0,67173
N16,0,0,67353
N16,0,0,67713
N16,0,0,67833
N16,0,0,68013
N16,0,0,68193
N16,0,0,68313
N16,0,0,68433
N16,0,0,68613
N16,0,0,68733
N16,0,0,69033
N16,0,0,69453
N16,0,0,69633
N16,0,0,69753
N16,0,0,69873
N16,0,0,69993
N16,0,0,70113
N16,0,0,70233
N16,0,0,70413
N16,0,0,70593
N16,0,0,70833
N16,0,0,70953
N16,0,0,71133
N16,0,0,71253
N16,0,0,71373
N16,0,0,71673
N16,0,0,71913
N16,0,0,72093
N16,0,0,72213
N16,0,0,72453
N16,0,0,72693
N16,0,0,72933
N16,0,0,73053
N16,0,0,73173
N16,0,0,73293
N16,0,0,73413
N16,0,0,73593
N16,0,0,73833
N16,0,0,73953
N16,0,0,74073
N16,0,0,74433
N16,0,0,74553
N16,0,0,74733
N16,0,0,74853
N16,0,0,75153
N16,0,0,75273
N16,0,0,75393
N16,0,0,75573
N16,0,0,75753
N16,0,0,75873
N16,0,0,76173
N16,0,0,77253
N16,0,0,77553
N16,0,0,77733
N16,0,0,77913
N16,0,0,78153
N16,0,0,78273
N16,0,0,80253
N16,0,0,80599
N16,0,0,81966
N16,0,0,83876
N16,0,0,84139
N16,0,0,85879
N17,0,0,0
N18,0,0,0
N19,0,0,978
N19,0,0,4734
N19,0,0,18558
N19,0,0,18714
N19,0,0,20094
N19,0,0,24184
N19,0,0,26574
N19,0,0,32658
N19,0,0,32958
N19,0,0,36198
N19,0,0,41307
N19,0,0,41667
N19,0,0,41967
N19,0,0,42387
N19,0,0,44034
N19,0,0,46384
N19,0,0,47358
N19,0,0,49218
N19,0,0,51169
N19,0,0,51289
N19,0,0,51692
N19,0,0,65514
N19,0,0,76663
N19,0,0,78858
N19,0,0,78978
N19,0,0,79458
N19,0,0,80298
N19,0,0,80941
N19,0,0,81544
N19,0,0,81664
N19,0,0,82212
N19,0,0,82332
N19,0,0,82452
N19,0,0,83095
N19,0,0,83215
N19,0,0,83574
N19,0,0,83838
N19,0,0,84198
N19,0,0,84414
N19,0,0,84558
N19,0,0,84738
N19,0,0,85578
N20,0,0,1058
N20,0,0,4814
N20,0,0,18638
N20,0,0,18794
N20,0,0,20174
N20,0,0,24264
N20,0,0,26654
N20,0,0,32738
N20,0,0,33038
N20,0,0,36278
N20,0,0,41400
N20,0,0,41760
N20,0,0,42060
N20,0,0,42480
N20,0,0,44114
N20,0,0,46464
N20,0,0,47438
N20,0,0,49298
N20,0,0,51248
N20,0,0,51368
N20,0,0,51784
N20,0,0,65594
N20,0,0,76756
N20,0,0,78938
N20,0,0,79058
N20,0,0,79538
N20,0,0,80378
N20,0,0,81033
N20,0,0,81624
N20,0,0,81744
N20,0,0,82292
N20,0,0,82412
N20,0,0,82532
N20,0,0,83188
N20,0,0,83308
N20,0,0,83654
N20,0,0,83918
N20,0,0,84278
N20,0,0,84494
N20,0,0,84638
N20,0,0,84818
N20,0,0,85658
N21,0,0,0
N22,0,0,0
N23,0,0,0
N24,0,0,0
N25,0,1981,0
N25,0,2701,0
N25,0,8281,0
N25,0,13741,0
N25,0,14161,0
N25,0,14401,0
N25,0,14701,0
N25,0,15541,0
N25,0,16081,0
N25,0,16321,0
N25,0,16501,0
N25,0,16681,0
N25,0,16861,0
N25,0,17041,0
N25,0,17161,0
N25,0,17341,0
N25,0,17761,0
N25,0,17941,0
N25,0,18121,0
N25,0,18301,0
N25,0,18481,0
N25,0,19043,0
N25,0,19162,0
N25,0,19282,0
N25,0,19402,0
N25,0,19522,0
N25,0,19762,0
N25,0,19882,0
N25,0,20002,0
N25,0,20423,0
N25,0,20542,0
N25,0,20701,0
N25,0,20881,0
N25,0,21061,0
N25,0,21241,0
N25,0,21361,0
N25,0,21541,0
N25,0,21661,0
N25,0,21841,0
N25,0,21961,0
N25,0,22141,0
N25,0,22261,0
N25,0,22381,0
N25,0,22501,0
N25,0,22621,0
N25,0,22981,0
N25,0,23161,0
N25,0,23641,0
N25,0,23881,0
N25,0,24061,0
N25,0,24241,0
N25,0,24721,0
N25,0,24961,0
N25,0,25141,0
N25,0,25441,0
N25,0,25561,0
N25,0,25921,0
N25,0,26161,0
N25,0,26341,0
N25,0,26581,0
N25,0,26903,0
N25,0,27022,0
N25,0,27421,0
N25,0,27781,0
N25,0,28141,0
N25,0,28381,0
N25,0,28501,0
N25,0,28621,0
N25,0,28741,0
N25,0,28861,0
N25,0,28981,0
N25,0,29161,0
N25,0,29281,0
N25,0,29461,0
N25,0,29581,0
N25,0,30001,0
N25,0,30181,0
N25,0,30901,0
N25,0,31081,0
N25,0,31381,0
N25,0,31561,0
N25,0,31981,0
N25,0,32161,0
N25,0,32401,0
N25,0,32987,0
N25,0,33287,0
N25,0,33961,0
N25,0,34081,0
N25,0,34321,0
N25,0,34501,0
N25,0,35041,0
N25,0,36527,0
N25,0,36646,0
N25,0,36781,0
N25,0,37141,0
N25,0,37741,0
N25,0,37861,0
N25,0,38281,0
N25,0,38581,0
N25,0,38761,0
N25,0,39181,0
N25,0,39541,0
N25,0,39721,0
N25,0,40381,0
N25,0,40501,0
N25,0,40621,0
N25,0,41341,0
N25,0,41633,0
N25,0,42001,0
N25,0,42293,0
N25,0,42713,0
N25,0,42831,0
N25,0,43261,0
N25,0,44363,0
N25,0,45121,0
N25,0,46021,0
N25,0,46201,0
N25,0,47687,0
N25,0,47821,0
N25,0,48001,0
N25,0,48181,0
N25,0,48541,0
N25,0,48661,0
N25,0,48841,0
N25,0,49021,0
N25,0,49141,0
N25,0,49261,0
N25,0,49666,0
N25,0,49786,0
N25,0,49906,0
N25,0,50026,0
N25,0,50146,0
N25,0,50266,0
N25,0,50506,0
N25,0,50701,0
N25,0,50821,0
N25,0,50941,0
N25,0,51121,0
N25,0,51241,0
N25,0,51661,0
N25,0,52017,0
N25,0,52136,0
N25,0,52256,0
N25,0,52376,0
N25,0,52496,0
N25,0,52616,0
N25,0,52736,0
N25,0,54301,0
N25,0,54661,0
N25,0,54781,0
N25,0,54961,0
N25,0,55501,0
N25,0,55861,0
N25,0,56161,0
N25,0,56761,0
N25,0,57301,0
N25,0,57481,0
N25,0,57781,0
N25,0,58081,0
N25,0,58441,0
N25,0,58561,0
N25,0,58681,0
N25,0,58861,0
N25,0,59041,0
N25,0,59341,0
N25,0,59581,0
N25,0,59701,0
N25,0,59941,0
N25,0,60181,0
N25,0,60721,0
N25,0,60961,0
N25,0,61381,0
N25,0,61501,0
N25,0,61621,0
N25,0,61861,0
N25,0,61981,0
N25,0,62161,0
N25,0,62341,0
N25,0,62761,0
N25,0,63181,0
N25,0,63421,0
N25,0,63721,0
N25,0,64141,0
N25,0,64261,0
N25,0,64801,0
N25,0,64921,0
N25,0,65843,0
N25,0,66061,0
N25,0,66181,0
N25,0,66421,0
N25,0,67021,0
N25,0,67201,0
N25,0,67381,0
N25,0,67741,0
N25,0,67861,0
N25,0,68041,0
N25,0,68221,0
N25,0,68341,0
N25,0,68461,0
N25,0,68641,0
N25,0,68761,0
N25,0,69061,0
N25,0,69481,0
N25,0,69661,0
N25,0,69781,0
N25,0,69901,0
N25,0,70021,0
