* Delay is in the first row of each flight.
* Flight ID,Address,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
AAR163,HL7729,A321,M,ARR,N,48204,48211,6,Tx38,Tx53,Tx54,4,0,-
AAR163,HL7729,A321,M,ARR,N,48211,48271,60,Tx53,Tx54,Tx71,5,0,-
AAR163,HL7729,A321,M,ARR,N,48271,48284,12,Tx54,Tx71,Tx100,4,0,-
AAR163,HL7729,A321,M,ARR,N,48284,48299,15,Tx71,Tx100,Tx203,5,0,-
AAR163,HL7729,A321,M,ARR,N,48299,48309,10,Tx100,Tx203,Tx204,4,0,-
AAR163,HL7729,A321,M,ARR,N,48309,48320,10,Tx203,Tx204,Tx205,4,0,-
AAR163,HL7729,A321,M,ARR,N,48320,48350,30,Tx204,Tx205,Tx206,5,0,-
AAR163,HL7729,A321,M,ARR,N,48350,48361,10,Tx205,Tx206,Tx120,4,0,-
AAR163,HL7729,A321,M,ARR,N,48361,48410,49,Tx206,Tx120,Tx121,5,0,-
AAR163,HL7729,A321,M,ARR,N,48410,48446,36,Tx120,Tx121,Tx215,5,0,-
AAR163,HL7729,A321,M,ARR,N,48446,48458,11,Tx121,Tx215,Tx216,5,0,-
AAR163,HL7729,A321,M,ARR,N,48458,48469,11,Tx215,Tx216,gate28,5,0,-
AAR163,HL7729,A321,M,ARR,N,48469,48537,67,gate28,G33,XXXX,4,0,-
KAL906,HL8274,B773,H,ARR,N,48300,48309,9,XXXX,33R,Rwy7,5,0,0
KAL906,HL8274,B773,H,ARR,N,48309,48316,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL906,HL8274,B773,H,ARR,N,48316,48322,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL906,HL8274,B773,H,ARR,N,48322,48365,42,Rwy5,Rwy4,Tx15,4,0,-
KAL906,HL8274,B773,H,ARR,N,48365,48411,45,Rwy4,Tx15,Tx23,5,0,-
KAL906,HL8274,B773,H,ARR,N,48411,48513,102,Tx15,Tx23,Tx30,5,0,-
KAL906,HL8274,B773,H,ARR,N,48513,48541,27,Tx23,Tx30,Tx38,4,0,-
KAL906,HL8274,B773,H,ARR,N,48541,48564,22,Tx30,Tx38,Tx53,5,0,-
KAL906,HL8274,B773,H,ARR,N,48564,48571,6,Tx38,Tx53,Tx54,4,0,-
KAL906,HL8274,B773,H,ARR,N,48571,48631,60,Tx53,Tx54,Tx55,5,0,-
KAL906,HL8274,B773,H,ARR,N,48631,48644,12,Tx54,Tx55,Tx56,4,0,-
KAL906,HL8274,B773,H,ARR,N,48644,48662,18,Tx55,Tx56,Tx57,4,0,-
KAL906,HL8274,B773,H,ARR,N,48662,48705,42,Tx56,Tx57,Tx73,4,0,-
KAL906,HL8274,B773,H,ARR,N,48705,48718,13,Tx57,Tx73,Tx92,5,0,-
KAL906,HL8274,B773,H,ARR,N,48718,48729,11,Tx73,Tx92,Tx93,5,0,-
KAL906,HL8274,B773,H,ARR,N,48729,48762,32,Tx92,Tx93,Tx94,5,0,-
KAL906,HL8274,B773,H,ARR,N,48762,48790,28,Tx93,Tx94,Tx105,5,0,-
KAL906,HL8274,B773,H,ARR,N,48790,48804,14,Tx94,Tx105,Tx108,4,0,-
KAL906,HL8274,B773,H,ARR,N,48804,48828,23,Tx105,Tx108,gate6,4,0,-
KAL906,HL8274,B773,H,ARR,N,48828,48871,42,gate6,G8,XXXX,4,0,-
KAL786,HL8273,B737,M,ARR,N,48420,48429,9,XXXX,33R,Rwy7,5,0,0
KAL786,HL8273,B737,M,ARR,N,48429,48436,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL786,HL8273,B737,M,ARR,N,48436,48442,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL786,HL8273,B737,M,ARR,N,48442,48485,42,Rwy5,Rwy4,Tx15,4,0,-
KAL786,HL8273,B737,M,ARR,N,48485,48531,45,Rwy4,Tx15,Tx23,5,0,-
KAL786,HL8273,B737,M,ARR,N,48531,48633,102,Tx15,Tx23,Tx30,5,0,-
KAL786,HL8273,B737,M,ARR,N,48633,48661,27,Tx23,Tx30,Tx38,4,0,-
KAL786,HL8273,B737,M,ARR,N,48661,48684,22,Tx30,Tx38,Tx53,5,0,-
KAL786,HL8273,B737,M,ARR,N,48684,48691,6,Tx38,Tx53,Tx54,4,0,-
KAL786,HL8273,B737,M,ARR,N,48691,48751,60,Tx53,Tx54,Tx55,5,0,-
KAL786,HL8273,B737,M,ARR,N,48751,48764,12,Tx54,Tx55,Tx56,4,0,-
KAL786,HL8273,B737,M,ARR,N,48764,48782,18,Tx55,Tx56,Tx57,4,0,-
KAL786,HL8273,B737,M,ARR,N,48782,48825,42,Tx56,Tx57,Tx73,4,0,-
KAL786,HL8273,B737,M,ARR,N,48825,48838,13,Tx57,Tx73,Tx92,5,0,-
KAL786,HL8273,B737,M,ARR,N,48838,48849,11,Tx73,Tx92,Tx93,5,0,-
KAL786,HL8273,B737,M,ARR,N,48849,48882,32,Tx92,Tx93,Tx94,5,0,-
KAL786,HL8273,B737,M,ARR,N,48882,48910,28,Tx93,Tx94,Tx105,5,0,-
KAL786,HL8273,B737,M,ARR,N,48910,48924,14,Tx94,Tx105,Tx108,4,0,-
KAL786,HL8273,B737,M,ARR,N,48924,48948,23,Tx105,Tx108,gate7,4,0,-
KAL786,HL8273,B737,M,ARR,N,48948,48976,27,gate7,G9,XXXX,4,0,-
CES5061,B6121,A332,H,ARR,N,48600,48609,9,XXXX,33R,Rwy7,5,0,0
CES5061,B6121,A332,H,ARR,N,48609,48616,6,Rwy7,Rwy6,Rwy5,4,0,-
CES5061,B6121,A332,H,ARR,N,48616,48622,6,Rwy6,Rwy5,Rwy4,4,0,-
CES5061,B6121,A332,H,ARR,N,48622,48665,42,Rwy5,Rwy4,Tx15,4,0,-
CES5061,B6121,A332,H,ARR,N,48665,48711,45,Rwy4,Tx15,Tx23,5,0,-
CES5061,B6121,A332,H,ARR,N,48711,48813,102,Tx15,Tx23,Tx30,5,0,-
CES5061,B6121,A332,H,ARR,N,48813,48841,27,Tx23,Tx30,Tx38,4,0,-
CES5061,B6121,A332,H,ARR,N,48841,48864,22,Tx30,Tx38,Tx53,5,0,-
CES5061,B6121,A332,H,ARR,N,48864,48871,6,Tx38,Tx53,Tx54,4,0,-
CES5061,B6121,A332,H,ARR,N,48871,48931,60,Tx53,Tx54,Tx71,5,0,-
CES5061,B6121,A332,H,ARR,N,48931,48944,12,Tx54,Tx71,Tx100,4,0,-
CES5061,B6121,A332,H,ARR,N,48944,48959,15,Tx71,Tx100,Tx203,5,0,-
CES5061,B6121,A332,H,ARR,N,48959,48969,10,Tx100,Tx203,Tx204,4,0,-
CES5061,B6121,A332,H,ARR,N,48969,48980,10,Tx203,Tx204,Tx205,4,0,-
CES5061,B6121,A332,H,ARR,N,48980,49010,30,Tx204,Tx205,Tx206,5,0,-
CES5061,B6121,A332,H,ARR,N,49010,49021,10,Tx205,Tx206,Tx120,4,0,-
CES5061,B6121,A332,H,ARR,N,49021,49070,49,Tx206,Tx120,Tx121,5,0,-
CES5061,B6121,A332,H,ARR,N,49070,49106,36,Tx120,Tx121,gate54,5,0,-
CES5061,B6121,A332,H,ARR,N,49106,49142,36,gate54,G121,XXXX,5,0,-
JJA1301,HL8261,B738,M,ARR,N,48780,48789,9,XXXX,33R,Rwy7,5,0,0
JJA1301,HL8261,B738,M,ARR,N,48789,48796,6,Rwy7,Rwy6,Rwy5,4,0,-
JJA1301,HL8261,B738,M,ARR,N,48796,48802,6,Rwy6,Rwy5,Rwy4,4,0,-
JJA1301,HL8261,B738,M,ARR,N,48802,48845,42,Rwy5,Rwy4,Tx15,4,0,-
JJA1301,HL8261,B738,M,ARR,N,48845,48891,45,Rwy4,Tx15,Tx23,5,0,-
JJA1301,HL8261,B738,M,ARR,N,48891,48993,102,Tx15,Tx23,Tx30,5,0,-
JJA1301,HL8261,B738,M,ARR,N,48993,49021,27,Tx23,Tx30,Tx38,4,0,-
JJA1301,HL8261,B738,M,ARR,N,49021,49044,22,Tx30,Tx38,Tx53,5,0,-
JJA1301,HL8261,B738,M,ARR,N,49044,49051,6,Tx38,Tx53,Tx54,4,0,-
JJA1301,HL8261,B738,M,ARR,N,49051,49111,60,Tx53,Tx54,Tx71,5,0,-
JJA1301,HL8261,B738,M,ARR,N,49111,49124,12,Tx54,Tx71,Tx100,4,0,-
JJA1301,HL8261,B738,M,ARR,N,49124,49139,15,Tx71,Tx100,Tx203,5,0,-
JJA1301,HL8261,B738,M,ARR,N,49139,49149,10,Tx100,Tx203,Tx204,4,0,-
JJA1301,HL8261,B738,M,ARR,N,49149,49160,10,Tx203,Tx204,Tx205,4,0,-
JJA1301,HL8261,B738,M,ARR,N,49160,49190,30,Tx204,Tx205,gate62,5,0,-
JJA1301,HL8261,B738,M,ARR,N,49190,49255,64,gate62,G102,XXXX,5,0,-
CPA410,BHNO,B773,H,ARR,N,48900,48909,9,XXXX,33R,Rwy7,5,0,0
CPA410,BHNO,B773,H,ARR,N,48909,48916,6,Rwy7,Rwy6,Rwy5,4,0,-
CPA410,BHNO,B773,H,ARR,N,48916,48922,6,Rwy6,Rwy5,Rwy4,4,0,-
CPA410,BHNO,B773,H,ARR,N,48922,48965,42,Rwy5,Rwy4,Tx15,4,0,-
CPA410,BHNO,B773,H,ARR,N,48965,49011,45,Rwy4,Tx15,Tx23,5,0,-
CPA410,BHNO,B773,H,ARR,N,49011,49113,102,Tx15,Tx23,Tx30,5,0,-
CPA410,BHNO,B773,H,ARR,N,49113,49141,27,Tx23,Tx30,Tx38,4,0,-
CPA410,BHNO,B773,H,ARR,N,49141,49164,22,Tx30,Tx38,Tx53,5,0,-
CPA410,BHNO,B773,H,ARR,N,49164,49171,6,Tx38,Tx53,Tx54,4,0,-
CPA410,BHNO,B773,H,ARR,N,49171,49231,60,Tx53,Tx54,Tx71,5,0,-
CPA410,BHNO,B773,H,ARR,N,49231,49244,12,Tx54,Tx71,Tx100,4,0,-
CPA410,BHNO,B773,H,ARR,N,49244,49259,15,Tx71,Tx100,Tx203,5,0,-
CPA410,BHNO,B773,H,ARR,N,49259,49269,10,Tx100,Tx203,Tx204,4,0,-
CPA410,BHNO,B773,H,ARR,N,49269,49280,10,Tx203,Tx204,Tx114,4,0,-
CPA410,BHNO,B773,H,ARR,N,49280,49353,73,Tx204,Tx114,gate71,4,0,-
CPA410,BHNO,B773,H,ARR,N,49353,49465,112,gate71,G124,XXXX,5,0,-
AAR121,HL8279,A321,M,ARR,N,49020,49029,9,XXXX,33R,Rwy7,5,0,60
AAR121,HL8279,A321,M,ARR,N,49029,49036,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR121,HL8279,A321,M,ARR,N,49036,49042,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR121,HL8279,A321,M,ARR,N,49042,49085,42,Rwy5,Rwy4,Tx15,4,0,-
AAR121,HL8279,A321,M,ARR,N,49085,49131,45,Rwy4,Tx15,Tx23,5,0,-
AAR121,HL8279,A321,M,ARR,N,49131,49233,102,Tx15,Tx23,Tx30,5,0,-
AAR121,HL8279,A321,M,ARR,N,49233,49261,27,Tx23,Tx30,Tx38,4,0,-
AAR121,HL8279,A321,M,ARR,N,49261,49284,22,Tx30,Tx38,Tx53,5,0,-
AAR121,HL8279,A321,M,ARR,N,49284,49291,6,Tx38,Tx53,Tx54,4,0,-
AAR121,HL8279,A321,M,ARR,N,49291,49351,60,Tx53,Tx54,Tx71,5,0,-
AAR121,HL8279,A321,M,ARR,N,49351,49364,12,Tx54,Tx71,Tx100,4,0,-
AAR121,HL8279,A321,M,ARR,N,49364,49379,15,Tx71,Tx100,Tx203,5,0,-
AAR121,HL8279,A321,M,ARR,N,49379,49389,10,Tx100,Tx203,Tx204,4,0,-
AAR121,HL8279,A321,M,ARR,N,49389,49400,10,Tx203,Tx204,Tx205,4,0,-
AAR121,HL8279,A321,M,ARR,N,49400,49430,30,Tx204,Tx205,Tx206,5,0,-
AAR121,HL8279,A321,M,ARR,N,49430,49441,10,Tx205,Tx206,Tx120,4,0,-
AAR121,HL8279,A321,M,ARR,N,49441,49490,49,Tx206,Tx120,Tx121,5,0,-
AAR121,HL8279,A321,M,ARR,N,49490,49526,36,Tx120,Tx121,Tx215,5,0,-
AAR121,HL8279,A321,M,ARR,N,49526,49538,11,Tx121,Tx215,Tx216,5,0,-
AAR121,HL8279,A321,M,ARR,N,49538,49549,11,Tx215,Tx216,gate27,5,0,-
AAR121,HL8279,A321,M,ARR,N,49549,49637,87,gate27,G32,XXXX,5,0,-
AAR588,HL7419,B744,H,ARR,N,49304,49315,11,XXXX,33R,Rwy7,0,10,164
AAR588,HL7419,B744,H,ARR,N,49315,49322,6,Rwy7,Rwy6,Rwy5,4,0,-
AAR588,HL7419,B744,H,ARR,N,49322,49328,6,Rwy6,Rwy5,Rwy4,4,0,-
AAR588,HL7419,B744,H,ARR,N,49328,49371,42,Rwy5,Rwy4,Rwy3,4,0,-
AAR588,HL7419,B744,H,ARR,N,49371,49386,14,Rwy4,Rwy3,Tx8,4,0,-
AAR588,HL7419,B744,H,ARR,N,49386,49444,58,Rwy3,Tx8,Tx3,5,0,-
AAR588,HL7419,B744,H,ARR,N,49444,49596,151,Tx8,Tx3,Tx4,4,0,-
AAR588,HL7419,B744,H,ARR,N,49596,49742,146,Tx3,Tx4,gate112,5,0,-
AAR588,HL7419,B744,H,ARR,N,49742,50011,268,gate112,G615,XXXX,4,0,-
HKE618,BLPF,A320,M,ARR,N,49424,49434,9,XXXX,33R,Rwy7,5,0,284
HKE618,BLPF,A320,M,ARR,N,49434,49440,6,Rwy7,Rwy6,Rwy5,4,0,-
HKE618,BLPF,A320,M,ARR,N,49440,49447,6,Rwy6,Rwy5,Rwy4,4,0,-
HKE618,BLPF,A320,M,ARR,N,49447,49490,42,Rwy5,Rwy4,Tx15,4,0,-
HKE618,BLPF,A320,M,ARR,N,49490,49535,45,Rwy4,Tx15,Tx23,5,0,-
HKE618,BLPF,A320,M,ARR,N,49535,49638,102,Tx15,Tx23,Tx30,5,0,-
HKE618,BLPF,A320,M,ARR,N,49638,49666,27,Tx23,Tx30,Tx38,4,0,-
HKE618,BLPF,A320,M,ARR,N,49666,49688,22,Tx30,Tx38,Tx53,5,0,-
HKE618,BLPF,A320,M,ARR,N,49688,49695,6,Tx38,Tx53,Tx54,4,0,-
HKE618,BLPF,A320,M,ARR,N,49695,49756,60,Tx53,Tx54,Tx71,5,0,-
HKE618,BLPF,A320,M,ARR,N,49756,49768,12,Tx54,Tx71,Tx100,4,0,-
HKE618,BLPF,A320,M,ARR,N,49768,49783,15,Tx71,Tx100,Tx203,5,0,-
HKE618,BLPF,A320,M,ARR,N,49783,49794,10,Tx100,Tx203,Tx204,4,0,-
HKE618,BLPF,A320,M,ARR,N,49794,49804,10,Tx203,Tx204,Tx205,4,0,-
HKE618,BLPF,A320,M,ARR,N,49804,49835,30,Tx204,Tx205,Tx206,5,0,-
HKE618,BLPF,A320,M,ARR,N,49835,49845,10,Tx205,Tx206,Tx120,4,0,-
HKE618,BLPF,A320,M,ARR,N,49845,49895,49,Tx206,Tx120,gate52,5,0,-
HKE618,BLPF,A320,M,ARR,N,49895,49953,58,gate52,G117,XXXX,4,0,-
KAL762,HL8242,B737,M,ARR,N,49544,49554,9,XXXX,33R,Rwy7,5,0,224
KAL762,HL8242,B737,M,ARR,N,49554,49560,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL762,HL8242,B737,M,ARR,N,49560,49567,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL762,HL8242,B737,M,ARR,N,49567,49610,42,Rwy5,Rwy4,Tx15,4,0,-
KAL762,HL8242,B737,M,ARR,N,49610,49655,45,Rwy4,Tx15,Tx23,5,0,-
KAL762,HL8242,B737,M,ARR,N,49655,49758,102,Tx15,Tx23,Tx30,5,0,-
KAL762,HL8242,B737,M,ARR,N,49758,49786,27,Tx23,Tx30,Tx38,4,0,-
KAL762,HL8242,B737,M,ARR,N,49786,49808,22,Tx30,Tx38,Tx53,5,0,-
KAL762,HL8242,B737,M,ARR,N,49808,49815,6,Tx38,Tx53,Tx54,4,0,-
KAL762,HL8242,B737,M,ARR,N,49815,49876,60,Tx53,Tx54,Tx71,5,0,-
KAL762,HL8242,B737,M,ARR,N,49876,49888,12,Tx54,Tx71,Tx100,4,0,-
KAL762,HL8242,B737,M,ARR,N,49888,49903,15,Tx71,Tx100,Tx203,5,0,-
KAL762,HL8242,B737,M,ARR,N,49903,49914,10,Tx100,Tx203,Tx204,4,0,-
KAL762,HL8242,B737,M,ARR,N,49914,49924,10,Tx203,Tx204,Tx205,4,0,-
KAL762,HL8242,B737,M,ARR,N,49924,49955,30,Tx204,Tx205,Tx206,5,0,-
KAL762,HL8242,B737,M,ARR,N,49955,49965,10,Tx205,Tx206,Tx207,4,0,-
KAL762,HL8242,B737,M,ARR,N,49965,49978,12,Tx206,Tx207,Tx208,4,0,-
KAL762,HL8242,B737,M,ARR,N,49978,49990,12,Tx207,Tx208,Tx209,4,0,-
KAL762,HL8242,B737,M,ARR,N,49990,50008,18,Tx208,Tx209,Tx210,4,0,-
KAL762,HL8242,B737,M,ARR,N,50008,50022,13,Tx209,Tx210,gate9,5,0,-
KAL762,HL8242,B737,M,ARR,N,50022,50123,101,gate9,G11,XXXX,4,0,-
CES5021,B6373,A320,M,ARR,N,49664,49674,9,XXXX,33R,Rwy7,5,0,224
CES5021,B6373,A320,M,ARR,N,49674,49680,6,Rwy7,Rwy6,Rwy5,4,0,-
CES5021,B6373,A320,M,ARR,N,49680,49687,6,Rwy6,Rwy5,Rwy4,4,0,-
CES5021,B6373,A320,M,ARR,N,49687,49730,42,Rwy5,Rwy4,Tx15,4,0,-
CES5021,B6373,A320,M,ARR,N,49730,49775,45,Rwy4,Tx15,Tx23,5,0,-
CES5021,B6373,A320,M,ARR,N,49775,49878,102,Tx15,Tx23,Tx30,5,0,-
CES5021,B6373,A320,M,ARR,N,49878,49906,27,Tx23,Tx30,Tx38,4,0,-
CES5021,B6373,A320,M,ARR,N,49906,49928,22,Tx30,Tx38,Tx53,5,0,-
CES5021,B6373,A320,M,ARR,N,49928,49935,6,Tx38,Tx53,Tx54,4,0,-
CES5021,B6373,A320,M,ARR,N,49935,49996,60,Tx53,Tx54,Tx71,5,0,-
CES5021,B6373,A320,M,ARR,N,49996,50008,12,Tx54,Tx71,Tx100,4,0,-
CES5021,B6373,A320,M,ARR,N,50008,50023,15,Tx71,Tx100,Tx203,5,0,-
CES5021,B6373,A320,M,ARR,N,50023,50034,10,Tx100,Tx203,Tx204,4,0,-
CES5021,B6373,A320,M,ARR,N,50034,50044,10,Tx203,Tx204,Tx114,4,0,-
CES5021,B6373,A320,M,ARR,N,50044,50118,73,Tx204,Tx114,Tx119,4,0,-
CES5021,B6373,A320,M,ARR,N,50118,50191,73,Tx114,Tx119,gate60,4,0,-
CES5021,B6373,A320,M,ARR,N,50191,50273,81,gate60,G132,XXXX,5,0,-
AMU820,BMBM,A321,M,ARR,N,49784,49794,9,XXXX,33R,Rwy7,5,0,164
AMU820,BMBM,A321,M,ARR,N,49794,49800,6,Rwy7,Rwy6,Rwy5,4,0,-
AMU820,BMBM,A321,M,ARR,N,49800,49807,6,Rwy6,Rwy5,Rwy4,4,0,-
AMU820,BMBM,A321,M,ARR,N,49807,49850,42,Rwy5,Rwy4,Tx15,4,0,-
AMU820,BMBM,A321,M,ARR,N,49850,49895,45,Rwy4,Tx15,Tx23,5,0,-
AMU820,BMBM,A321,M,ARR,N,49895,49998,102,Tx15,Tx23,Tx30,5,0,-
AMU820,BMBM,A321,M,ARR,N,49998,50026,27,Tx23,Tx30,Tx38,4,0,-
AMU820,BMBM,A321,M,ARR,N,50026,50048,22,Tx30,Tx38,Tx53,5,0,-
AMU820,BMBM,A321,M,ARR,N,50048,50055,6,Tx38,Tx53,Tx54,4,0,-
AMU820,BMBM,A321,M,ARR,N,50055,50116,60,Tx53,Tx54,Tx71,5,0,-
AMU820,BMBM,A321,M,ARR,N,50116,50128,12,Tx54,Tx71,Tx100,4,0,-
AMU820,BMBM,A321,M,ARR,N,50128,50143,15,Tx71,Tx100,Tx203,5,0,-
AMU820,BMBM,A321,M,ARR,N,50143,50154,10,Tx100,Tx203,Tx204,4,0,-
AMU820,BMBM,A321,M,ARR,N,50154,50164,10,Tx203,Tx204,Tx205,4,0,-
AMU820,BMBM,A321,M,ARR,N,50164,50195,30,Tx204,Tx205,Tx206,5,0,-
AMU820,BMBM,A321,M,ARR,N,50195,50205,10,Tx205,Tx206,Tx120,4,0,-
AMU820,BMBM,A321,M,ARR,N,50205,50255,49,Tx206,Tx120,Tx121,5,0,-
AMU820,BMBM,A321,M,ARR,N,50255,50291,36,Tx120,Tx121,gate53,5,0,-
AMU820,BMBM,A321,M,ARR,N,50291,50337,46,gate53,G119,XXXX,4,0,-
KAL776,HL8224,B737,M,ARR,N,49904,49914,9,XXXX,33R,Rwy7,5,0,224
KAL776,HL8224,B737,M,ARR,N,49914,49920,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL776,HL8224,B737,M,ARR,N,49920,49927,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL776,HL8224,B737,M,ARR,N,49927,49970,42,Rwy5,Rwy4,Tx15,4,0,-
KAL776,HL8224,B737,M,ARR,N,49970,50015,45,Rwy4,Tx15,Tx23,5,0,-
KAL776,HL8224,B737,M,ARR,N,50015,50118,102,Tx15,Tx23,Tx30,5,0,-
KAL776,HL8224,B737,M,ARR,N,50118,50146,27,Tx23,Tx30,Tx38,4,0,-
KAL776,HL8224,B737,M,ARR,N,50146,50168,22,Tx30,Tx38,Tx53,5,0,-
KAL776,HL8224,B737,M,ARR,N,50168,50175,6,Tx38,Tx53,Tx54,4,0,-
KAL776,HL8224,B737,M,ARR,N,50175,50236,60,Tx53,Tx54,Tx71,5,0,-
KAL776,HL8224,B737,M,ARR,N,50236,50248,12,Tx54,Tx71,Tx100,4,0,-
KAL776,HL8224,B737,M,ARR,N,50248,50263,15,Tx71,Tx100,Tx203,5,0,-
KAL776,HL8224,B737,M,ARR,N,50263,50274,10,Tx100,Tx203,Tx204,4,0,-
KAL776,HL8224,B737,M,ARR,N,50274,50284,10,Tx203,Tx204,Tx205,4,0,-
KAL776,HL8224,B737,M,ARR,N,50284,50315,30,Tx204,Tx205,Tx206,5,0,-
KAL776,HL8224,B737,M,ARR,N,50315,50325,10,Tx205,Tx206,Tx207,4,0,-
KAL776,HL8224,B737,M,ARR,N,50325,50338,12,Tx206,Tx207,Tx123,4,0,-
KAL776,HL8224,B737,M,ARR,N,50338,50388,50,Tx207,Tx123,Tx214,4,0,-
KAL776,HL8224,B737,M,ARR,N,50388,50400,11,Tx123,Tx214,gate17,5,0,-
KAL776,HL8224,B737,M,ARR,N,50400,50455,55,gate17,G20,XXXX,5,0,-
TWB292,HL8237,B738,M,ARR,N,50024,50034,9,XXXX,33R,Rwy7,5,0,224
TWB292,HL8237,B738,M,ARR,N,50034,50040,6,Rwy7,Rwy6,Rwy5,4,0,-
TWB292,HL8237,B738,M,ARR,N,50040,50047,6,Rwy6,Rwy5,Rwy4,4,0,-
TWB292,HL8237,B738,M,ARR,N,50047,50090,42,Rwy5,Rwy4,Tx15,4,0,-
TWB292,HL8237,B738,M,ARR,N,50090,50135,45,Rwy4,Tx15,Tx23,5,0,-
TWB292,HL8237,B738,M,ARR,N,50135,50238,102,Tx15,Tx23,Tx30,5,0,-
TWB292,HL8237,B738,M,ARR,N,50238,50266,27,Tx23,Tx30,Tx38,4,0,-
TWB292,HL8237,B738,M,ARR,N,50266,50288,22,Tx30,Tx38,Tx53,5,0,-
TWB292,HL8237,B738,M,ARR,N,50288,50295,6,Tx38,Tx53,Tx54,4,0,-
TWB292,HL8237,B738,M,ARR,N,50295,50356,60,Tx53,Tx54,Tx71,5,0,-
TWB292,HL8237,B738,M,ARR,N,50356,50368,12,Tx54,Tx71,Tx100,4,0,-
TWB292,HL8237,B738,M,ARR,N,50368,50383,15,Tx71,Tx100,Tx203,5,0,-
TWB292,HL8237,B738,M,ARR,N,50383,50394,10,Tx100,Tx203,Tx204,4,0,-
TWB292,HL8237,B738,M,ARR,N,50394,50404,10,Tx203,Tx204,Tx205,4,0,-
TWB292,HL8237,B738,M,ARR,N,50404,50435,30,Tx204,Tx205,Tx206,5,0,-
TWB292,HL8237,B738,M,ARR,N,50435,50445,10,Tx205,Tx206,Tx120,4,0,-
TWB292,HL8237,B738,M,ARR,N,50445,50495,49,Tx206,Tx120,Tx121,5,0,-
TWB292,HL8237,B738,M,ARR,N,50495,50531,36,Tx120,Tx121,gate56,5,0,-
TWB292,HL8237,B738,M,ARR,N,50531,50594,62,gate56,G125,XXXX,5,0,-
CYZ207,B2961,B737,M,ARR,N,50144,50154,9,XXXX,33R,Rwy7,5,0,284
CYZ207,B2961,B737,M,ARR,N,50154,50160,6,Rwy7,Rwy6,Rwy5,4,0,-
CYZ207,B2961,B737,M,ARR,N,50160,50167,6,Rwy6,Rwy5,Rwy4,4,0,-
CYZ207,B2961,B737,M,ARR,N,50167,50210,42,Rwy5,Rwy4,Rwy3,4,0,-
CYZ207,B2961,B737,M,ARR,N,50210,50224,14,Rwy4,Rwy3,Tx8,4,0,-
CYZ207,B2961,B737,M,ARR,N,50224,50283,58,Rwy3,Tx8,Tx3,5,0,-
CYZ207,B2961,B737,M,ARR,N,50283,50434,151,Tx8,Tx3,Tx4,4,0,-
CYZ207,B2961,B737,M,ARR,N,50434,50580,146,Tx3,Tx4,gate112,5,0,-
CYZ207,B2961,B737,M,ARR,N,50580,50849,268,gate112,G615,XXXX,4,0,-
KAL894,HL8216,B773,H,ARR,N,50264,50274,9,XXXX,33R,Rwy7,5,0,164
KAL894,HL8216,B773,H,ARR,N,50274,50280,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL894,HL8216,B773,H,ARR,N,50280,50287,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL894,HL8216,B773,H,ARR,N,50287,50330,42,Rwy5,Rwy4,Tx15,4,0,-
KAL894,HL8216,B773,H,ARR,N,50330,50375,45,Rwy4,Tx15,Tx23,5,0,-
KAL894,HL8216,B773,H,ARR,N,50375,50478,102,Tx15,Tx23,Tx30,5,0,-
KAL894,HL8216,B773,H,ARR,N,50478,50506,27,Tx23,Tx30,Tx38,4,0,-
KAL894,HL8216,B773,H,ARR,N,50506,50528,22,Tx30,Tx38,Tx53,5,0,-
KAL894,HL8216,B773,H,ARR,N,50528,50535,6,Tx38,Tx53,Tx54,4,0,-
KAL894,HL8216,B773,H,ARR,N,50535,50596,60,Tx53,Tx54,Tx71,5,0,-
KAL894,HL8216,B773,H,ARR,N,50596,50608,12,Tx54,Tx71,Tx100,4,0,-
KAL894,HL8216,B773,H,ARR,N,50608,50623,15,Tx71,Tx100,Tx203,5,0,-
KAL894,HL8216,B773,H,ARR,N,50623,50634,10,Tx100,Tx203,Tx204,4,0,-
KAL894,HL8216,B773,H,ARR,N,50634,50644,10,Tx203,Tx204,Tx205,4,0,-
KAL894,HL8216,B773,H,ARR,N,50644,50675,30,Tx204,Tx205,Tx206,5,0,-
KAL894,HL8216,B773,H,ARR,N,50675,50685,10,Tx205,Tx206,Tx207,4,0,-
KAL894,HL8216,B773,H,ARR,N,50685,50698,12,Tx206,Tx207,Tx123,4,0,-
KAL894,HL8216,B773,H,ARR,N,50698,50748,50,Tx207,Tx123,Tx214,4,0,-
KAL894,HL8216,B773,H,ARR,N,50748,50760,11,Tx123,Tx214,gate20,5,0,-
