* Link capacity after scheduling
* Link ID, Time (sec), Max Capacity, Count
gate30,82800,2,0
gate31,0,1,0
gate31,3600,1,0
gate31,7200,1,0
gate31,10800,1,0
gate31,14400,1,0
gate31,18000,1,0
gate31,21600,1,0
gate31,23369,1,-1
gate31,23420,1,0
gate31,25200,1,0
gate31,28800,1,0
gate31,30937,1,1
gate31,30996,1,0
gate31,32400,1,0
gate31,36000,1,0
gate31,36862,1,-1
gate31,36913,1,0
gate31,37062,1,1
gate31,37121,1,0
gate31,39600,1,0
gate31,43200,1,0
gate31,45459,1,1
gate31,45519,1,0
gate31,46800,1,0
gate31,50400,1,0
gate31,51715,1,-1
gate31,51766,1,0
gate31,54000,1,0
gate31,57600,1,0
gate31,61200,1,0
gate31,61777,1,1
gate31,61836,1,0
gate31,62129,1,-1
gate31,62180,1,0
gate31,64467,1,-1
gate31,64518,1,0
gate31,64800,1,0
gate31,68400,1,0
gate31,72000,1,0
gate31,72728,1,1
gate31,72788,1,0
gate31,73956,1,-1
gate31,74007,1,0
gate31,75600,1,0
gate31,79200,1,0
gate31,79873,1,1
gate31,79933,1,0
gate31,82800,1,0
gate32,0,1,0
gate32,3600,1,0
gate32,7200,1,0
gate32,10800,1,0
gate32,14400,1,0
gate32,17496,1,-1
gate32,17547,1,0
gate32,18000,1,0
gate32,21600,1,0
gate32,25200,1,0
gate32,25476,1,-1
gate32,25527,1,0
gate32,28800,1,0
gate32,32400,1,0
gate32,34775,1,1
gate32,34834,1,0
gate32,36000,1,0
gate32,39600,1,0
gate32,43200,1,0
gate32,46800,1,0
gate32,50400,1,0
gate32,51036,1,-1
gate32,51087,1,0
gate32,54000,1,0
gate32,57600,1,0
gate32,61200,1,0
gate32,64800,1,0
gate32,68400,1,0
gate32,70080,1,1
gate32,70131,1,0
gate32,72000,1,0
gate32,75199,1,1
gate32,75259,1,0
gate32,75600,1,0
gate32,75636,1,-1
gate32,75687,1,0
gate32,79200,1,0
gate32,80893,1,1
gate32,80953,1,0
gate32,82800,1,0
gate33,0,2,0
gate33,3600,2,0
gate33,7200,2,0
gate33,10800,2,0
gate33,14400,2,0
gate33,18000,2,0
gate33,21600,2,0
gate33,25200,2,0
gate33,26256,2,-1
gate33,26315,2,0
gate33,28800,2,0
gate33,32400,2,0
gate33,33031,2,1
gate33,33099,2,0
gate33,36000,2,0
gate33,36354,2,1
gate33,36422,2,0
gate33,39600,2,0
gate33,43200,2,0
gate33,46800,2,0
gate33,50400,2,0
gate33,53880,2,1
gate33,53938,2,0
gate33,54000,2,0
gate33,57600,2,0
gate33,59389,2,-1
gate33,59448,2,0
gate33,61200,2,0
gate33,64800,2,0
gate33,68400,2,0
gate33,69016,2,1
gate33,69084,2,0
gate33,72000,2,0
gate33,72899,2,1
gate33,72968,2,0
gate33,75600,2,0
gate33,79200,2,0
gate33,82800,2,0
gate34,0,2,0
gate34,3600,2,0
gate34,7200,2,0
gate34,10800,2,0
gate34,14400,2,0
gate34,18000,2,0
gate34,21600,2,0
gate34,21996,2,-1
gate34,22079,2,0
gate34,25200,2,0
gate34,28800,2,0
gate34,32400,2,0
gate34,34557,2,1
gate34,34654,2,0
gate34,36000,2,0
gate34,39600,2,0
gate34,40502,2,1
gate34,40599,2,0
gate34,43200,2,0
gate34,44187,2,-1
gate34,44270,2,0
gate34,46800,2,0
gate34,50400,2,0
gate34,51631,2,1
gate34,51728,2,0
gate34,54000,2,0
gate34,57600,2,0
gate34,59376,2,-1
gate34,59459,2,0
gate34,61200,2,0
gate34,64800,2,0
gate34,68160,2,1
gate34,68243,2,0
gate34,68400,2,0
gate34,68796,2,-1
gate34,68879,2,0
gate34,72000,2,0
gate34,75360,2,1
gate34,75443,2,0
gate34,75600,2,0
gate34,79200,2,0
gate34,82800,2,0
gate35,0,2,0
gate35,3600,2,0
gate35,7200,2,0
gate35,10800,2,0
gate35,14400,2,0
gate35,18000,2,0
gate35,18358,2,-1
gate35,18447,2,0
gate35,21600,2,0
gate35,25200,2,0
gate35,28800,2,0
gate35,32400,2,0
gate35,36000,2,0
gate35,37380,2,1
gate35,37475,2,0
gate35,39600,2,0
gate35,43200,2,0
gate35,46121,2,1
gate35,46224,2,0
gate35,46800,2,0
gate35,50400,2,0
gate35,53032,2,-1
gate35,53122,2,0
gate35,54000,2,0
gate35,57600,2,0
gate35,60390,2,-1
gate35,60480,2,0
gate35,61020,2,1
gate35,61124,2,0
gate35,61200,2,0
gate35,64800,2,0
gate35,68400,2,0
gate35,71383,2,1
gate35,71486,2,0
gate35,72000,2,0
gate35,75600,2,0
gate35,77400,2,1
gate35,77489,2,0
gate35,79200,2,0
gate35,82800,2,0
gate36,0,2,0
gate36,3600,2,0
gate36,7200,2,0
gate36,10800,2,0
gate36,14400,2,0
gate36,18000,2,0
gate36,21118,2,-1
gate36,21198,2,0
gate36,21600,2,0
gate36,25200,2,0
gate36,28800,2,0
gate36,32400,2,0
gate36,33395,2,1
gate36,33488,2,0
gate36,36000,2,0
gate36,37380,2,1
gate36,37460,2,0
gate36,39600,2,0
gate36,41910,2,-1
gate36,41991,2,0
gate36,43200,2,0
gate36,46800,2,0
gate36,49224,2,1
gate36,49318,2,0
gate36,50400,2,0
gate36,54000,2,0
gate36,57600,2,0
gate36,60150,2,-1
gate36,60231,2,0
gate36,61200,2,0
gate36,64138,2,-1
gate36,64218,2,0
gate36,64800,2,0
gate36,66510,2,-1
gate36,66591,2,0
gate36,68400,2,0
gate36,72000,2,0
gate36,74398,2,-1
gate36,74478,2,0
gate36,74479,2,1
gate36,74566,2,0
gate36,75600,2,0
gate36,79200,2,0
gate36,82800,2,0
gate37,0,2,0
gate37,3600,2,0
gate37,7200,2,0
gate37,10800,2,0
gate37,14400,2,0
gate37,18000,2,0
gate37,21600,2,0
gate37,25200,2,0
gate37,28800,2,0
gate37,32400,2,0
gate37,34659,2,1
gate37,34743,2,0
gate37,35458,2,-1
gate37,35531,2,0
gate37,36000,2,0
gate37,39600,2,0
gate37,40726,2,1
gate37,40811,2,0
gate37,43200,2,0
gate37,44372,2,-1
gate37,44446,2,0
gate37,46800,2,0
gate37,50400,2,0
gate37,53520,2,1
gate37,53593,2,0
gate37,54000,2,0
gate37,54992,2,-1
gate37,55066,2,0
gate37,57600,2,0
gate37,61200,2,0
gate37,64800,2,0
gate37,66212,2,-1
gate37,66286,2,0
gate37,67740,2,1
gate37,67813,2,0
gate37,68400,2,0
gate37,72000,2,0
gate37,75600,2,0
gate37,75900,2,1
gate37,75973,2,0
gate37,79200,2,0
gate37,82800,2,0
gate38,0,1,0
gate38,3600,1,0
gate38,7200,1,0
gate38,10800,1,0
gate38,14400,1,0
gate38,18000,1,0
gate38,18898,1,-1
gate38,18947,1,0
gate38,21600,1,0
gate38,25200,1,0
gate38,28800,1,0
gate38,32400,1,0
gate38,32577,1,1
gate38,32635,1,0
gate38,36000,1,0
gate38,36681,1,1
gate38,36738,1,0
gate38,38158,1,-1
gate38,38207,1,0
gate38,39600,1,0
gate38,43200,1,0
gate38,46800,1,0
gate38,50400,1,0
gate38,54000,1,0
gate38,55078,1,-1
gate38,55127,1,0
gate38,55260,1,1
gate38,55309,1,0
gate38,57600,1,0
gate38,60720,1,1
gate38,60769,1,0
gate38,61110,1,-1
gate38,61160,1,0
gate38,61200,1,0
gate38,64800,1,0
gate38,68400,1,0
gate38,72000,1,0
gate38,73226,1,1
gate38,73284,1,0
gate38,75600,1,0
gate38,78099,1,1
gate38,78157,1,0
gate38,79200,1,0
gate38,82800,1,0
gate39,0,1,0
gate39,3600,1,0
gate39,7200,1,0
gate39,10800,1,0
gate39,14400,1,0
gate39,16918,1,-1
gate39,16957,1,0
gate39,18000,1,0
gate39,21600,1,0
gate39,25172,1,-1
gate39,25200,1,-1
gate39,25211,1,0
gate39,28800,1,0
gate39,32400,1,0
gate39,33900,1,1
gate39,33945,1,0
gate39,36000,1,0
gate39,36573,1,1
gate39,36618,1,0
gate39,39600,1,0
gate39,40798,1,-1
gate39,40837,1,0
gate39,43200,1,0
gate39,46800,1,0
gate39,47165,1,1
gate39,47210,1,0
gate39,48238,1,-1
gate39,48277,1,0
gate39,50400,1,0
gate39,54000,1,0
gate39,54390,1,-1
gate39,54429,1,0
gate39,57600,1,0
gate39,58858,1,-1
gate39,58897,1,0
gate39,61200,1,0
gate39,63632,1,-1
gate39,63671,1,0
gate39,64800,1,0
gate39,65790,1,-1
gate39,65829,1,0
gate39,68400,1,0
gate39,72000,1,0
gate39,73358,1,1
gate39,73404,1,0
gate39,74518,1,-1
gate39,74557,1,0
gate39,75600,1,0
gate39,79200,1,0
gate39,82800,1,0
gate40,0,2,0
gate40,3600,2,0
gate40,7200,2,0
gate40,10800,2,0
gate40,14400,2,0
gate40,18000,2,0
gate40,21600,2,0
gate40,25200,2,0
gate40,28800,2,0
gate40,32400,2,0
gate40,36000,2,0
gate40,39600,2,0
gate40,43200,2,0
gate40,46800,2,0
gate40,50400,2,0
gate40,54000,2,0
gate40,57600,2,0
gate40,61200,2,0
gate40,64800,2,0
gate40,68400,2,0
gate40,72000,2,0
gate40,75600,2,0
gate40,79200,2,0
gate40,82800,2,0
gate41,0,1,0
gate41,3600,1,0
gate41,7200,1,0
gate41,10800,1,0
gate41,14400,1,0
gate41,18000,1,0
gate41,21297,1,-1
gate41,21342,1,0
gate41,21600,1,0
gate41,25200,1,0
gate41,28800,1,0
gate41,32400,1,0
gate41,33033,1,1
gate41,33085,1,0
gate41,36000,1,0
gate41,37295,1,1
gate41,37348,1,0
gate41,39600,1,0
gate41,43200,1,0
gate41,46293,1,1
gate41,46345,1,0
gate41,46800,1,0
gate41,50400,1,0
gate41,54000,1,0
gate41,57600,1,0
gate41,59277,1,-1
gate41,59322,1,0
gate41,61200,1,0
gate41,64800,1,0
gate41,67380,1,1
gate41,67425,1,0
gate41,68400,1,0
gate41,72000,1,0
gate41,75600,1,0
gate41,79200,1,0
gate41,82421,1,1
gate41,82474,1,0
gate41,82800,1,0
gate42,0,2,0
gate42,3600,2,0
gate42,7200,2,0
gate42,10800,2,0
gate42,14400,2,0
gate42,18000,2,0
gate42,21600,2,0
gate42,25200,2,0
gate42,28800,2,0
gate42,30540,2,1
gate42,30597,2,0
gate42,32400,2,0
gate42,35714,2,1
gate42,35780,2,0
gate42,36000,2,0
gate42,39600,2,0
gate42,41071,2,1
gate42,41137,2,0
gate42,43200,2,0
gate42,46800,2,0
gate42,50400,2,0
gate42,50526,2,1
gate42,50592,2,0
gate42,54000,2,0
gate42,56813,2,-1
gate42,56870,2,0
gate42,57600,2,0
gate42,59781,2,-1
gate42,59838,2,0
gate42,61200,2,0
gate42,64440,2,1
gate42,64497,2,0
gate42,64800,2,0
gate42,68400,2,0
gate42,70012,2,1
gate42,70078,2,0
gate42,72000,2,0
gate42,75600,2,0
gate42,76860,2,1
gate42,76917,2,0
gate42,79200,2,0
gate42,82800,2,0
gate43,0,2,0
gate43,3600,2,0
gate43,7200,2,0
gate43,10800,2,0
gate43,14400,2,0
gate43,18000,2,0
gate43,21600,2,0
gate43,25200,2,0
gate43,28800,2,0
gate43,32400,2,0
gate43,36000,2,0
gate43,39600,2,0
gate43,43200,2,0
gate43,46800,2,0
gate43,50400,2,0
gate43,54000,2,0
gate43,57600,2,0
gate43,61200,2,0
gate43,64800,2,0
gate43,68400,2,0
gate43,72000,2,0
gate43,75600,2,0
gate43,79200,2,0
gate43,82800,2,0
gate44,0,2,0
gate44,3600,2,0
gate44,7200,2,0
gate44,10800,2,0
gate44,14400,2,0
gate44,18000,2,0
gate44,21600,2,0
gate44,25200,2,0
gate44,28800,2,0
gate44,32400,2,0
gate44,36000,2,0
gate44,39600,2,0
gate44,43200,2,0
gate44,46800,2,0
gate44,50400,2,0
gate44,54000,2,0
gate44,57600,2,0
gate44,61200,2,0
gate44,64800,2,0
gate44,68400,2,0
gate44,72000,2,0
gate44,75600,2,0
gate44,79200,2,0
gate44,82800,2,0
gate45,0,1,0
gate45,3600,1,0
gate45,7200,1,0
gate45,10800,1,0
gate45,14400,1,0
gate45,18000,1,0
gate45,21600,1,0
gate45,25200,1,0
gate45,28800,1,0
gate45,32160,1,1
gate45,32193,1,0
gate45,32400,1,0
gate45,36000,1,0
gate45,37760,1,1
gate45,37798,1,0
gate45,38450,1,-1
gate45,38484,1,0
gate45,39600,1,0
gate45,43200,1,0
gate45,43560,1,1
gate45,43593,1,0
gate45,45669,1,-1
gate45,45702,1,0
gate45,46800,1,0
gate45,49930,1,1
gate45,49968,1,0
gate45,50400,1,0
gate45,51424,1,-1
gate45,51457,1,0
gate45,54000,1,0
gate45,57600,1,0
gate45,57960,1,1
gate45,57998,1,0
gate45,61200,1,0
gate45,64800,1,0
gate45,66230,1,-1
gate45,66264,1,0
gate45,68400,1,0
gate45,72000,1,0
gate45,75600,1,0
gate45,75646,1,1
gate45,75685,1,0
gate45,79200,1,0
gate45,82800,1,0
gate46,0,1,0
gate46,3600,1,0
gate46,7200,1,0
gate46,10800,1,0
gate46,14400,1,0
gate46,18000,1,0
gate46,21600,1,0
gate46,25200,1,0
gate46,28800,1,0
gate46,32400,1,0
gate46,33436,1,1
gate46,33495,1,0
gate46,36000,1,0
gate46,39600,1,0
gate46,43200,1,0
gate46,46800,1,0
gate46,46929,1,-1
gate46,46979,1,0
gate46,50400,1,0
gate46,54000,1,0
gate46,54464,1,1
gate46,54523,1,0
gate46,57600,1,0
gate46,58252,1,-1
gate46,58302,1,0
gate46,61200,1,0
gate46,61759,1,1
gate46,61818,1,0
gate46,64800,1,0
gate46,67449,1,-1
gate46,67499,1,0
gate46,68400,1,0
gate46,72000,1,0
gate46,72480,1,1
gate46,72530,1,0
gate46,75600,1,0
gate46,76070,1,-1
gate46,76121,1,0
gate46,79200,1,0
gate46,82800,1,0
gate47,0,2,0
gate47,3600,2,0
gate47,7200,2,0
gate47,10800,2,0
gate47,14400,2,0
gate47,18000,2,0
gate47,21600,2,0
gate47,25200,2,0
gate47,25621,2,-1
gate47,25692,2,0
gate47,28800,2,0
gate47,32400,2,0
gate47,36000,2,0
gate47,39300,2,1
gate47,39377,2,0
gate47,39600,2,0
gate47,42645,2,-1
gate47,42716,2,0
gate47,43200,2,0
gate47,46800,2,0
gate47,50400,2,0
gate47,52380,2,1
gate47,52451,2,0
gate47,52916,2,-1
gate47,52987,2,0
gate47,54000,2,0
gate47,57600,2,0
gate47,58468,2,1
gate47,58550,2,0
gate47,61200,2,0
gate47,62045,2,-1
gate47,62116,2,0
gate47,64800,2,0
gate47,68400,2,0
gate47,72000,2,0
gate47,75600,2,0
gate47,79200,2,0
gate47,82800,2,0
gate47,85543,2,1
gate47,85626,2,0
gate48,0,2,0
gate48,1200,2,1
gate48,1295,2,0
gate48,3600,2,0
gate48,7200,2,0
gate48,10800,2,0
gate48,14400,2,0
gate48,18000,2,0
gate48,21421,2,-1
gate48,21516,2,0
gate48,21600,2,0
gate48,25200,2,0
gate48,28800,2,0
gate48,29041,2,-1
gate48,29136,2,0
gate48,32400,2,0
gate48,36000,2,0
gate48,39600,2,0
gate48,41347,2,-1
gate48,41442,2,0
gate48,41922,2,1
gate48,42032,2,0
gate48,43200,2,0
gate48,46800,2,1
gate48,46895,2,0
gate48,50400,2,0
gate48,51407,2,1
gate48,51517,2,0
gate48,53219,2,-1
gate48,53314,2,0
gate48,54000,2,0
gate48,57600,2,0
gate48,61200,2,0
gate48,64800,2,0
gate48,68400,2,0
gate48,72000,2,0
gate48,75600,2,0
gate48,79200,2,0
gate48,82800,2,0
gate49,0,1,0
gate49,3600,1,0
gate49,3780,1,1
gate49,3826,1,0
gate49,7200,1,0
gate49,10800,1,0
gate49,14400,1,0
gate49,18000,1,0
gate49,21600,1,0
gate49,23210,1,-1
gate49,23257,1,0
gate49,25200,1,0
gate49,28610,1,-1
gate49,28657,1,0
gate49,28800,1,0
gate49,32400,1,0
gate49,36000,1,0
gate49,37980,1,1
gate49,38026,1,0
gate49,39600,1,0
gate49,41235,1,-1
gate49,41282,1,0
gate49,43200,1,0
gate49,46800,1,0
gate49,50400,1,0
gate49,54000,1,0
gate49,55730,1,-1
gate49,55777,1,0
gate49,57600,1,0
gate49,60965,1,1
gate49,61019,1,0
gate49,61200,1,0
gate49,62210,1,-1
gate49,62257,1,0
gate49,64800,1,0
gate49,66072,1,-1
gate49,66119,1,0
gate49,68400,1,0
gate49,72000,1,0
gate49,75600,1,0
gate49,78387,1,1
gate49,78440,1,0
gate49,79200,1,0
gate49,82800,1,0
gate50,0,1,0
gate50,3600,1,0
gate50,7200,1,0
gate50,10800,1,0
gate50,14400,1,0
gate50,18000,1,0
gate50,21600,1,0
gate50,23955,1,-1
gate50,23991,1,0
gate50,25200,1,0
gate50,28800,1,0
gate50,29210,1,-1
gate50,29246,1,0
gate50,32400,1,0
gate50,36000,1,0
gate50,39600,1,0
gate50,40696,1,-1
gate50,40732,1,0
gate50,40746,1,1
gate50,40788,1,0
gate50,43200,1,0
gate50,46800,1,0
gate50,48382,1,1
gate50,48424,1,0
gate50,50400,1,0
gate50,52725,1,-1
gate50,52761,1,0
gate50,54000,1,0
gate50,56886,1,1
gate50,56928,1,0
gate50,57600,1,0
gate50,60410,1,-1
gate50,60446,1,0
gate50,61200,1,0
gate50,64800,1,0
gate50,65596,1,1
gate50,65638,1,0
gate50,67095,1,-1
gate50,67131,1,0
gate50,68400,1,0
gate50,71861,1,1
gate50,71903,1,0
gate50,72000,1,0
gate50,75110,1,-1
gate50,75146,1,0
gate50,75600,1,0
gate50,78410,1,-1
gate50,78446,1,0
gate50,79200,1,0
gate50,82800,1,0
gate50,82835,1,1
gate50,82876,1,0
gate51,0,1,0
gate51,3600,1,0
gate51,7200,1,0
gate51,8510,1,-1
gate51,8549,1,0
gate51,10800,1,0
gate51,14400,1,0
gate51,15360,1,1
gate51,15399,1,0
gate51,18000,1,0
gate51,21290,1,-1
gate51,21329,1,0
gate51,21600,1,0
gate51,25200,1,0
gate51,28800,1,0
gate51,31986,1,1
gate51,32031,1,0
gate51,32400,1,0
gate51,36000,1,0
gate51,39600,1,0
gate51,42123,1,1
gate51,42168,1,0
gate51,43200,1,0
gate51,45017,1,-1
gate51,45056,1,0
gate51,46800,1,0
gate51,50400,1,0
gate51,50640,1,1
gate51,50679,1,0
gate51,54000,1,0
gate51,57423,1,1
gate51,57468,1,0
gate51,57600,1,0
gate51,59176,1,-1
gate51,59215,1,0
gate51,61200,1,0
gate51,64707,1,1
gate51,64752,1,0
gate51,64800,1,0
gate51,68400,1,0
gate51,70490,1,-1
gate51,70529,1,0
gate51,72000,1,0
gate51,75600,1,0
gate51,76699,1,1
gate51,76744,1,0
gate51,77810,1,-1
gate51,77849,1,0
gate51,79200,1,0
gate51,82800,1,0
gate52,0,2,0
gate52,3600,2,0
gate52,7200,2,0
gate52,10800,2,0
gate52,14400,2,0
gate52,18000,2,0
gate52,21600,2,0
gate52,24257,2,-1
gate52,24315,2,0
gate52,25200,2,0
gate52,28800,2,0
gate52,28920,2,1
gate52,28984,2,0
gate52,30410,2,-1
gate52,30468,2,0
gate52,32400,2,0
gate52,36000,2,0
gate52,38311,2,1
gate52,38378,2,0
gate52,39600,2,0
gate52,42701,2,1
gate52,42768,2,0
gate52,42977,2,-1
gate52,43035,2,0
gate52,43200,2,0
gate52,46800,2,0
gate52,47559,2,1
gate52,47626,2,0
gate52,49895,2,-1
gate52,49953,2,0
gate52,50400,2,0
gate52,54000,2,0
gate52,57600,2,0
gate52,61200,2,0
gate52,64800,2,0
gate52,68270,2,-1
gate52,68328,2,0
gate52,68400,2,0
gate52,72000,2,0
gate52,73550,2,-1
gate52,73608,2,0
gate52,75600,2,0
gate52,78975,2,1
gate52,79042,2,0
gate52,79200,2,0
gate52,82800,2,0
gate53,0,1,0
gate53,3600,1,0
gate53,7200,1,0
gate53,10800,1,0
gate53,14400,1,0
gate53,18000,1,0
gate53,21600,1,0
gate53,24641,1,-1
gate53,24688,1,0
gate53,25200,1,0
gate53,28406,1,-1
gate53,28453,1,0
gate53,28800,1,0
gate53,32400,1,0
gate53,36000,1,0
gate53,39600,1,0
gate53,42374,1,1
gate53,42427,1,0
gate53,43200,1,0
gate53,44861,1,-1
gate53,44908,1,0
gate53,46800,1,0
gate53,47914,1,1
gate53,47968,1,0
gate53,50291,1,-1
gate53,50337,1,0
gate53,50400,1,0
gate53,54000,1,0
gate53,56354,1,1
gate53,56407,1,0
gate53,57026,1,-1
gate53,57073,1,0
gate53,57600,1,0
gate53,61200,1,0
gate53,61571,1,1
gate53,61625,1,0
gate53,63686,1,-1
gate53,63733,1,0
gate53,64800,1,0
gate53,68400,1,0
gate53,70286,1,-1
gate53,70333,1,0
gate53,72000,1,0
gate53,75600,1,0
gate53,76770,1,1
gate53,76824,1,0
gate53,79200,1,0
gate53,82800,1,0
gate54,0,1,0
gate54,1680,1,1
gate54,1716,1,0
gate54,3600,1,0
gate54,7200,1,0
gate54,10800,1,0
gate54,14400,1,0
gate54,18000,1,0
gate54,21600,1,0
gate54,22226,1,-1
gate54,22262,1,0
gate54,25200,1,0
gate54,28800,1,0
gate54,29546,1,-1
gate54,29582,1,0
gate54,29700,1,1
gate54,29736,1,0
gate54,32400,1,0
gate54,36000,1,0
gate54,37548,1,1
gate54,37590,1,0
gate54,39600,1,0
gate54,40719,1,-1
gate54,40755,1,0
gate54,43200,1,0
gate54,45281,1,-1
gate54,45317,1,0
gate54,46800,1,0
gate54,47326,1,1
gate54,47368,1,0
gate54,49106,1,-1
gate54,49142,1,0
gate54,50400,1,0
gate54,53269,1,1
gate54,53311,1,0
gate54,54000,1,0
gate54,57519,1,-1
gate54,57555,1,0
gate54,57600,1,0
gate54,61200,1,0
gate54,64800,1,0
gate54,68400,1,0
gate54,72000,1,0
gate54,75600,1,0
gate54,79200,1,0
gate54,82800,1,0
gate55,0,1,0
gate55,3600,1,0
gate55,7200,1,0
gate55,10800,1,0
gate55,14400,1,0
gate55,18000,1,0
gate55,21600,1,0
gate55,22886,1,-1
gate55,22927,1,0
gate55,25200,1,0
gate55,28800,1,0
gate55,32400,1,0
gate55,36000,1,0
gate55,36129,1,1
gate55,36176,1,0
gate55,39026,1,-1
gate55,39067,1,0
gate55,39600,1,0
gate55,43200,1,0
gate55,43779,1,-1
gate55,43820,1,0
gate55,44520,1,1
gate55,44560,1,0
gate55,46800,1,0
gate55,49861,1,1
gate55,49908,1,0
gate55,50400,1,0
gate55,54000,1,0
gate55,54579,1,-1
gate55,54620,1,0
gate55,57600,1,0
gate55,61200,1,0
gate55,63026,1,-1
gate55,63067,1,0
gate55,63960,1,1
gate55,64000,1,0
gate55,64800,1,0
gate55,68400,1,0
gate55,71426,1,-1
gate55,71467,1,0
gate55,72000,1,0
gate55,75600,1,0
gate55,79200,1,0
gate55,79494,1,1
gate55,79541,1,0
gate55,82800,1,0
gate56,0,2,0
gate56,3600,2,0
gate56,7200,2,0
gate56,10800,2,0
gate56,14400,2,0
gate56,18000,2,0
gate56,20688,2,-1
gate56,20751,2,0
gate56,21600,2,0
gate56,25200,2,0
gate56,28800,2,0
gate56,30720,2,1
gate56,30782,2,0
gate56,32400,2,0
gate56,34586,2,-1
gate56,34649,2,0
gate56,36000,2,0
gate56,39600,2,0
gate56,41575,2,1
gate56,41647,2,0
gate56,43200,2,0
gate56,44628,2,-1
gate56,44691,2,0
gate56,46800,2,0
gate56,48240,2,1
gate56,48302,2,0
gate56,50400,2,0
gate56,50531,2,-1
gate56,50594,2,0
gate56,54000,2,0
gate56,54258,2,1
gate56,54330,2,0
gate56,56126,2,-1
gate56,56189,2,0
gate56,57600,2,0
gate56,59799,2,-1
gate56,59862,2,0
gate56,60697,2,1
gate56,60770,2,0
gate56,61200,2,0
gate56,64800,2,0
gate56,67181,2,-1
gate56,67244,2,0
gate56,68400,2,0
gate56,72000,2,0
gate56,75600,2,0
gate56,77667,2,1
gate56,77740,2,0
gate56,79200,2,0
gate56,82800,2,0
gate57,0,2,0
gate57,3600,2,0
gate57,7200,2,0
gate57,10800,2,0
gate57,14400,2,0
gate57,18000,2,0
gate57,21600,2,0
gate57,25200,2,0
gate57,28800,2,0
gate57,29059,2,-1
gate57,29141,2,0
gate57,32400,2,0
gate57,34002,2,1
gate57,34097,2,0
gate57,36000,2,0
gate57,38640,2,1
gate57,38728,2,0
gate57,39600,2,0
gate57,40189,2,-1
gate57,40272,2,0
gate57,43200,2,0
gate57,45180,2,1
gate57,45263,2,0
gate57,46519,2,-1
gate57,46601,2,0
gate57,46800,2,0
gate57,50400,2,0
gate57,52573,2,-1
gate57,52656,2,0
gate57,54000,2,0
gate57,57600,2,0
gate57,61200,2,0
gate57,64320,2,1
gate57,64402,2,0
gate57,64800,2,0
gate57,67699,2,-1
gate57,67781,2,0
gate57,68400,2,0
gate57,72000,2,0
gate57,73920,2,1
gate57,74012,2,0
gate57,75079,2,-1
gate57,75161,2,0
gate57,75600,2,0
gate57,79200,2,0
gate57,80946,2,1
gate57,81042,2,0
gate57,82800,2,0
gate58,0,2,0
gate58,3600,2,0
gate58,7200,2,0
gate58,10800,2,0
gate58,14400,2,0
gate58,18000,2,0
gate58,21600,2,0
gate58,25200,2,0
gate58,28800,2,0
gate58,32357,2,1
gate58,32400,2,1
gate58,32428,2,0
gate58,34819,2,-1
gate58,34879,2,0
gate58,36000,2,0
gate58,38340,2,1
gate58,38400,2,0
gate58,39499,2,-1
gate58,39559,2,0
gate58,39600,2,0
gate58,43200,2,0
gate58,43320,2,1
gate58,43380,2,0
gate58,46309,2,-1
gate58,46370,2,0
gate58,46800,2,0
gate58,50400,2,0
gate58,53100,2,1
gate58,53160,2,0
gate58,54000,2,0
gate58,57600,2,0
gate58,57889,2,-1
gate58,57950,2,0
gate58,61200,2,0
gate58,61375,2,1
gate58,61446,2,0
gate58,64800,2,0
gate58,66739,2,-1
gate58,66799,2,0
gate58,68400,2,0
gate58,72000,2,0
gate58,72439,2,-1
gate58,72499,2,0
gate58,75600,2,0
gate58,77294,2,1
gate58,77364,2,0
gate58,79200,2,0
gate58,82800,2,0
gate59,0,1,0
gate59,3600,1,0
gate59,7200,1,0
gate59,10800,1,0
gate59,14400,1,0
gate59,18000,1,0
gate59,21600,1,0
gate59,25200,1,0
gate59,28800,1,0
gate59,30420,1,1
gate59,30465,1,0
gate59,32400,1,0
gate59,35938,1,1
gate59,35991,1,0
gate59,36000,1,0
gate59,37459,1,-1
gate59,37504,1,0
gate59,39600,1,0
gate59,43035,1,1
gate59,43088,1,0
gate59,43200,1,0
gate59,43740,1,-1
gate59,43786,1,0
gate59,46800,1,0
gate59,50210,1,1
gate59,50263,1,0
gate59,50400,1,0
gate59,52693,1,-1
gate59,52739,1,0
gate59,54000,1,0
gate59,56535,1,1
gate59,56588,1,0
gate59,57600,1,0
gate59,61200,1,0
gate59,63649,1,-1
gate59,63694,1,0
gate59,64800,1,0
gate59,67500,1,1
gate59,67545,1,0
gate59,68400,1,0
gate59,69979,1,-1
gate59,70024,1,0
gate59,72000,1,0
gate59,74779,1,-1
gate59,74824,1,0
gate59,75600,1,0
gate59,79200,1,0
gate59,79729,1,1
gate59,79782,1,0
gate59,82800,1,0
gate60,0,2,0
gate60,3600,2,0
gate60,7200,2,0
gate60,10800,2,0
gate60,14400,2,0
gate60,18000,2,0
gate60,21600,2,0
gate60,25200,2,0
gate60,28800,2,0
gate60,31366,2,-1
gate60,31448,2,0
gate60,31870,2,1
gate60,31965,2,0
gate60,32400,2,0
gate60,36000,2,0
gate60,39600,2,0
gate60,40006,2,-1
gate60,40088,2,0
gate60,43200,2,0
gate60,43980,2,1
gate60,44075,2,0
gate60,46800,2,0
gate60,50191,2,-1
gate60,50273,2,0
gate60,50400,2,0
gate60,54000,2,0
gate60,55080,2,1
gate60,55163,2,0
