* Delay is in the first row of each flight.
* Flight ID,Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%),Delay (seconds)
KAL644,B773,H,ARR,N,20122,20165,42,Tx56,Tx57,Tx73,4,0,-
KAL644,B773,H,ARR,N,20165,20179,13,Tx57,Tx73,Tx92,5,0,-
KAL644,B773,H,ARR,N,20179,20190,11,Tx73,Tx92,Tx93,5,0,-
KAL644,B773,H,ARR,N,20190,20222,32,Tx92,Tx93,Tx94,5,0,-
KAL644,B773,H,ARR,N,20222,20251,28,Tx93,Tx94,Tx105,5,0,-
KAL644,B773,H,ARR,N,20251,20265,14,Tx94,Tx105,Tx108,4,0,-
KAL644,B773,H,ARR,N,20265,20289,23,Tx105,Tx108,gate6,4,0,-
KAL644,B773,H,ARR,N,20289,20332,42,gate6,G8,XXXX,4,0,-
PAC927,B744,H,DEP,N,19740,19898,158,XXXX,G644,gate113,4,0,0
PAC927,B744,H,DEP,N,19898,20045,146,gate113,Tx4,Tx10,5,0,-
PAC927,B744,H,DEP,N,20045,20071,26,Tx4,Tx10,Tx18,5,0,-
PAC927,B744,H,DEP,N,20071,20094,22,Tx10,Tx18,Tx27,5,0,-
PAC927,B744,H,DEP,N,20094,20174,79,Tx18,Tx27,Tx32,5,0,-
PAC927,B744,H,DEP,N,20174,20201,27,Tx32,33L,XXXX,4,0,-
JNA002,B738,M,ARR,N,20180,20191,11,XXXX,33R,Rwy7,0,10,200
JNA002,B738,M,ARR,N,20191,20198,6,Rwy7,Rwy6,Rwy5,4,0,-
JNA002,B738,M,ARR,N,20198,20205,6,Rwy6,Rwy5,Rwy4,4,0,-
JNA002,B738,M,ARR,N,20205,20247,42,Rwy5,Rwy4,Tx15,4,0,-
JNA002,B738,M,ARR,N,20247,20293,45,Rwy4,Tx15,Tx23,5,0,-
JNA002,B738,M,ARR,N,20293,20396,102,Tx15,Tx23,Tx30,5,0,-
JNA002,B738,M,ARR,N,20396,20423,27,Tx23,Tx30,Tx38,4,0,-
JNA002,B738,M,ARR,N,20423,20446,22,Tx30,Tx38,Tx53,5,0,-
JNA002,B738,M,ARR,N,20446,20453,6,Tx38,Tx53,Tx54,4,0,-
JNA002,B738,M,ARR,N,20453,20513,60,Tx53,Tx54,Tx71,5,0,-
JNA002,B738,M,ARR,N,20513,20526,12,Tx54,Tx71,Tx100,4,0,-
JNA002,B738,M,ARR,N,20526,20541,15,Tx71,Tx100,Tx203,5,0,-
JNA002,B738,M,ARR,N,20541,20552,10,Tx100,Tx203,Tx204,4,0,-
JNA002,B738,M,ARR,N,20552,20562,10,Tx203,Tx204,Tx205,4,0,-
JNA002,B738,M,ARR,N,20562,20592,30,Tx204,Tx205,Tx206,5,0,-
JNA002,B738,M,ARR,N,20592,20603,10,Tx205,Tx206,Tx120,4,0,-
JNA002,B738,M,ARR,N,20603,20652,49,Tx206,Tx120,Tx121,5,0,-
JNA002,B738,M,ARR,N,20652,20688,36,Tx120,Tx121,gate56,5,0,-
JNA002,B738,M,ARR,N,20688,20751,62,gate56,G125,XXXX,5,0,-
KAL652,B773,H,ARR,N,20300,20310,9,XXXX,33R,Rwy7,5,0,20
KAL652,B773,H,ARR,N,20310,20316,6,Rwy7,Rwy6,Rwy5,4,0,-
KAL652,B773,H,ARR,N,20316,20323,6,Rwy6,Rwy5,Rwy4,4,0,-
KAL652,B773,H,ARR,N,20323,20366,42,Rwy5,Rwy4,Tx15,4,0,-
KAL652,B773,H,ARR,N,20366,20411,45,Rwy4,Tx15,Tx23,5,0,-
KAL652,B773,H,ARR,N,20411,20514,102,Tx15,Tx23,Tx30,5,0,-
