* Scheduled routes in the airport surface,,,,,,,,,,,,,,
* Index,Flight ID,Address,Aircraft Type,Wake Category,State,Connection,Entry Time (seconds),Exit Time (seconds),Transit Time (seconds),Previous Link,Current Link,Next Link,Speed-Up (%),Slow-Down (%)
651,KAL038,HL7783,B773,H,ARR,N,59401,59408,7,Rwy18,Rwy19,Rwy20,5,10
651,KAL038,HL7783,B773,H,ARR,N,59408,59413,5,Rwy19,Rwy20,Rwy21,5,10
651,KAL038,HL7783,B773,H,ARR,N,59413,59421,8,Rwy20,Rwy21,Rwy22,5,10
651,KAL038,HL7783,B773,H,ARR,N,59421,59438,17,Rwy21,Rwy22,Rwy23,5,10
651,KAL038,HL7783,B773,H,ARR,N,59438,59457,19,Rwy22,Rwy23,Rwy24,5,10
651,KAL038,HL7783,B773,H,ARR,N,59457,59469,12,Rwy23,Rwy24,Tx194,5,10
651,KAL038,HL7783,B773,H,ARR,N,59469,59507,38,Rwy24,Tx194,Tx179,5,10
651,KAL038,HL7783,B773,H,ARR,N,59507,59532,25,Tx194,Tx179,Tx162,5,10
651,KAL038,HL7783,B773,H,ARR,N,59532,59545,13,Tx179,Tx162,Tx148,5,10
651,KAL038,HL7783,B773,H,ARR,N,59545,59557,12,Tx162,Tx148,Tx134,5,10
651,KAL038,HL7783,B773,H,ARR,N,59557,59573,16,Tx148,Tx134,Tx227,5,10
651,KAL038,HL7783,B773,H,ARR,N,59573,59583,10,Tx134,Tx227,Tx228,5,10
651,KAL038,HL7783,B773,H,ARR,N,59583,59622,39,Tx227,Tx228,Tx217,5,10
651,KAL038,HL7783,B773,H,ARR,N,59622,59637,15,Tx228,Tx217,Tx126,5,10
651,KAL038,HL7783,B773,H,ARR,N,59637,59688,51,Tx217,Tx126,Tx128,5,10
651,KAL038,HL7783,B773,H,ARR,N,59688,59726,38,Tx126,Tx128,Tx214,5,10
651,KAL038,HL7783,B773,H,ARR,N,59726,59738,12,Tx128,Tx214,gate19,5,10
651,KAL038,HL7783,B773,H,ARR,N,59738,59823,85,gate19,G22,XXXX,5,10
652,CSN695,B6660,A321,M,ARR,N,59640,59641,1,XXXX,16,Rwy18,5,10
652,CSN695,B6660,A321,M,ARR,N,59641,59648,7,Rwy18,Rwy19,Rwy20,5,10
652,CSN695,B6660,A321,M,ARR,N,59648,59653,5,Rwy19,Rwy20,Rwy21,5,10
652,CSN695,B6660,A321,M,ARR,N,59653,59662,9,Rwy20,Rwy21,Rwy22,5,10
652,CSN695,B6660,A321,M,ARR,N,59662,59681,19,Rwy21,Rwy22,Rwy23,5,10
652,CSN695,B6660,A321,M,ARR,N,59681,59705,24,Rwy22,Rwy23,Tx193,5,10
652,CSN695,B6660,A321,M,ARR,N,59705,59730,25,Rwy23,Tx193,Tx177,5,10
652,CSN695,B6660,A321,M,ARR,N,59730,59736,6,Tx193,Tx177,Tx178,5,10
652,CSN695,B6660,A321,M,ARR,N,59736,59774,38,Tx177,Tx178,Tx179,5,10
652,CSN695,B6660,A321,M,ARR,N,59774,59799,25,Tx178,Tx179,Tx162,5,10
652,CSN695,B6660,A321,M,ARR,N,59799,59812,13,Tx179,Tx162,Tx148,5,10
652,CSN695,B6660,A321,M,ARR,N,59812,59824,12,Tx162,Tx148,Tx134,5,10
652,CSN695,B6660,A321,M,ARR,N,59824,59840,16,Tx148,Tx134,Tx227,5,10
652,CSN695,B6660,A321,M,ARR,N,59840,59850,10,Tx134,Tx227,Tx119,5,10
652,CSN695,B6660,A321,M,ARR,N,59850,59927,77,Tx227,Tx119,Tx114,5,10
652,CSN695,B6660,A321,M,ARR,N,59927,60004,77,Tx119,Tx114,gate63,5,10
652,CSN695,B6660,A321,M,ARR,N,60004,60072,68,gate63,G104,XXXX,5,10
653,AAR151,HL7729,A321,M,ARR,N,59760,59769,9,XXXX,15L,Rwy1,5,10
653,AAR151,HL7729,A321,M,ARR,N,59769,59777,8,Rwy1,Rwy2,Rwy3,5,10
653,AAR151,HL7729,A321,M,ARR,N,59777,59783,6,Rwy2,Rwy3,Rwy4,5,10
653,AAR151,HL7729,A321,M,ARR,N,59783,59828,45,Rwy3,Rwy4,Tx16,5,10
653,AAR151,HL7729,A321,M,ARR,N,59828,59872,44,Rwy4,Tx16,Tx25,5,10
653,AAR151,HL7729,A321,M,ARR,N,59872,59909,37,Tx16,Tx25,Tx26,5,10
653,AAR151,HL7729,A321,M,ARR,N,59909,59922,13,Tx25,Tx26,Tx31,5,10
653,AAR151,HL7729,A321,M,ARR,N,59922,59951,29,Tx26,Tx31,Tx41,5,10
653,AAR151,HL7729,A321,M,ARR,N,59951,59975,24,Tx31,Tx41,Tx59,5,10
653,AAR151,HL7729,A321,M,ARR,N,59975,59982,7,Tx41,Tx59,Tx74,5,10
653,AAR151,HL7729,A321,M,ARR,N,59982,59994,12,Tx59,Tx74,Tx103,5,10
653,AAR151,HL7729,A321,M,ARR,N,59994,60018,24,Tx74,Tx103,Tx124,5,10
653,AAR151,HL7729,A321,M,ARR,N,60018,60044,26,Tx103,Tx124,Tx125,5,10
653,AAR151,HL7729,A321,M,ARR,N,60044,60070,26,Tx124,Tx125,Tx129,5,10
653,AAR151,HL7729,A321,M,ARR,N,60070,60109,39,Tx125,Tx129,Tx127,5,10
653,AAR151,HL7729,A321,M,ARR,N,60109,60146,37,Tx129,Tx127,Tx220,5,10
653,AAR151,HL7729,A321,M,ARR,N,60146,60158,12,Tx127,Tx220,gate31,5,10
653,AAR151,HL7729,A321,M,ARR,N,60158,60212,54,gate31,G36,XXXX,5,10
654,AAR712,HL7794,A333,H,ARR,N,59820,59821,1,XXXX,16,Rwy18,5,10
654,AAR712,HL7794,A333,H,ARR,N,59821,59828,7,Rwy18,Rwy19,Rwy20,5,10
654,AAR712,HL7794,A333,H,ARR,N,59828,59833,5,Rwy19,Rwy20,Rwy21,5,10
654,AAR712,HL7794,A333,H,ARR,N,59833,59841,8,Rwy20,Rwy21,Rwy22,5,10
654,AAR712,HL7794,A333,H,ARR,N,59841,59858,17,Rwy21,Rwy22,Rwy23,5,10
654,AAR712,HL7794,A333,H,ARR,N,59858,59877,19,Rwy22,Rwy23,Rwy24,5,10
654,AAR712,HL7794,A333,H,ARR,N,59877,59889,12,Rwy23,Rwy24,Tx194,5,10
654,AAR712,HL7794,A333,H,ARR,N,59889,59927,38,Rwy24,Tx194,Tx179,5,10
654,AAR712,HL7794,A333,H,ARR,N,59927,59952,25,Tx194,Tx179,Tx162,5,10
654,AAR712,HL7794,A333,H,ARR,N,59952,59965,13,Tx179,Tx162,Tx148,5,10
654,AAR712,HL7794,A333,H,ARR,N,59965,59977,12,Tx162,Tx148,Tx149,5,10
654,AAR712,HL7794,A333,H,ARR,N,59977,60043,66,Tx148,Tx149,Tx150,5,10
654,AAR712,HL7794,A333,H,ARR,N,60043,60057,14,Tx149,Tx150,Tx151,5,10
654,AAR712,HL7794,A333,H,ARR,N,60057,60120,63,Tx150,Tx151,Tx152,5,10
654,AAR712,HL7794,A333,H,ARR,N,60120,60133,13,Tx151,Tx152,Tx138,5,10
654,AAR712,HL7794,A333,H,ARR,N,60133,60149,16,Tx152,Tx138,gate41,5,10
654,AAR712,HL7794,A333,H,ARR,N,60149,60197,48,gate41,G47,XXXX,5,10
655,KAL808,HL8211,A332,H,ARR,N,59940,59941,1,XXXX,16,Rwy18,5,10
655,KAL808,HL8211,A332,H,ARR,N,59941,59948,7,Rwy18,Rwy19,Rwy20,5,10
655,KAL808,HL8211,A332,H,ARR,N,59948,59953,5,Rwy19,Rwy20,Rwy21,5,10
655,KAL808,HL8211,A332,H,ARR,N,59953,59962,9,Rwy20,Rwy21,Rwy22,5,10
655,KAL808,HL8211,A332,H,ARR,N,59962,59981,19,Rwy21,Rwy22,Rwy23,5,10
655,KAL808,HL8211,A332,H,ARR,N,59981,60005,24,Rwy22,Rwy23,Tx193,5,10
655,KAL808,HL8211,A332,H,ARR,N,60005,60030,25,Rwy23,Tx193,Tx177,5,10
655,KAL808,HL8211,A332,H,ARR,N,60030,60036,6,Tx193,Tx177,Tx178,5,10
655,KAL808,HL8211,A332,H,ARR,N,60036,60074,38,Tx177,Tx178,Tx179,5,10
655,KAL808,HL8211,A332,H,ARR,N,60074,60099,25,Tx178,Tx179,Tx162,5,10
655,KAL808,HL8211,A332,H,ARR,N,60099,60112,13,Tx179,Tx162,Tx148,5,10
655,KAL808,HL8211,A332,H,ARR,N,60112,60124,12,Tx162,Tx148,Tx134,5,10
655,KAL808,HL8211,A332,H,ARR,N,60124,60140,16,Tx148,Tx134,Tx227,5,10
655,KAL808,HL8211,A332,H,ARR,N,60140,60150,10,Tx134,Tx227,Tx119,5,10
655,KAL808,HL8211,A332,H,ARR,N,60150,60227,77,Tx227,Tx119,Tx114,5,10
655,KAL808,HL8211,A332,H,ARR,N,60227,60304,77,Tx119,Tx114,gate64,5,10
655,KAL808,HL8211,A332,H,ARR,N,60304,60392,88,gate64,G106,XXXX,5,10
656,KAL898,HL8002,A333,H,ARR,N,60060,60069,9,XXXX,15L,Rwy1,5,10
656,KAL898,HL8002,A333,H,ARR,N,60069,60077,8,Rwy1,Rwy2,Rwy3,5,10
656,KAL898,HL8002,A333,H,ARR,N,60077,60083,6,Rwy2,Rwy3,Rwy4,5,10
656,KAL898,HL8002,A333,H,ARR,N,60083,60128,45,Rwy3,Rwy4,Tx16,5,10
656,KAL898,HL8002,A333,H,ARR,N,60128,60172,44,Rwy4,Tx16,Tx25,5,10
656,KAL898,HL8002,A333,H,ARR,N,60172,60209,37,Tx16,Tx25,Tx26,5,10
656,KAL898,HL8002,A333,H,ARR,N,60209,60222,13,Tx25,Tx26,Tx31,5,10
656,KAL898,HL8002,A333,H,ARR,N,60222,60251,29,Tx26,Tx31,Tx41,5,10
656,KAL898,HL8002,A333,H,ARR,N,60251,60275,24,Tx31,Tx41,Tx59,5,10
656,KAL898,HL8002,A333,H,ARR,N,60275,60282,7,Tx41,Tx59,Tx74,5,10
656,KAL898,HL8002,A333,H,ARR,N,60282,60294,12,Tx59,Tx74,Tx103,5,10
656,KAL898,HL8002,A333,H,ARR,N,60294,60318,24,Tx74,Tx103,Tx124,5,10
656,KAL898,HL8002,A333,H,ARR,N,60318,60344,26,Tx103,Tx124,Tx125,5,10
656,KAL898,HL8002,A333,H,ARR,N,60344,60370,26,Tx124,Tx125,Tx129,5,10
656,KAL898,HL8002,A333,H,ARR,N,60370,60409,39,Tx125,Tx129,gate26,5,10
656,KAL898,HL8002,A333,H,ARR,N,60409,60531,122,gate26,G31,XXXX,5,10
657,KAL604,HL7551,A333,H,ARR,N,60180,60181,1,XXXX,16,Rwy18,5,10
657,KAL604,HL7551,A333,H,ARR,N,60181,60188,7,Rwy18,Rwy19,Rwy20,5,10
657,KAL604,HL7551,A333,H,ARR,N,60188,60193,5,Rwy19,Rwy20,Rwy21,5,10
657,KAL604,HL7551,A333,H,ARR,N,60193,60201,8,Rwy20,Rwy21,Rwy22,5,10
657,KAL604,HL7551,A333,H,ARR,N,60201,60218,17,Rwy21,Rwy22,Rwy23,5,10
657,KAL604,HL7551,A333,H,ARR,N,60218,60237,19,Rwy22,Rwy23,Rwy24,5,10
657,KAL604,HL7551,A333,H,ARR,N,60237,60249,12,Rwy23,Rwy24,Tx194,5,10
657,KAL604,HL7551,A333,H,ARR,N,60249,60287,38,Rwy24,Tx194,Tx179,5,10
657,KAL604,HL7551,A333,H,ARR,N,60287,60312,25,Tx194,Tx179,Tx162,5,10
657,KAL604,HL7551,A333,H,ARR,N,60312,60325,13,Tx179,Tx162,Tx148,5,10
657,KAL604,HL7551,A333,H,ARR,N,60325,60337,12,Tx162,Tx148,Tx134,5,10
657,KAL604,HL7551,A333,H,ARR,N,60337,60353,16,Tx148,Tx134,Tx227,5,10
657,KAL604,HL7551,A333,H,ARR,N,60353,60363,10,Tx134,Tx227,Tx228,5,10
657,KAL604,HL7551,A333,H,ARR,N,60363,60402,39,Tx227,Tx228,Tx217,5,10
657,KAL604,HL7551,A333,H,ARR,N,60402,60417,15,Tx228,Tx217,Tx126,5,10
657,KAL604,HL7551,A333,H,ARR,N,60417,60468,51,Tx217,Tx126,Tx128,5,10
657,KAL604,HL7551,A333,H,ARR,N,60468,60506,38,Tx126,Tx128,Tx214,5,10
657,KAL604,HL7551,A333,H,ARR,N,60506,60518,12,Tx128,Tx214,Tx125,5,10
657,KAL604,HL7551,A333,H,ARR,N,60518,60544,26,Tx214,Tx125,Tx212,5,10
657,KAL604,HL7551,A333,H,ARR,N,60544,60571,27,Tx125,Tx212,Tx210,5,10
657,KAL604,HL7551,A333,H,ARR,N,60571,60585,14,Tx212,Tx210,Tx211,5,10
657,KAL604,HL7551,A333,H,ARR,N,60585,60602,17,Tx210,Tx211,Tx107,5,10
657,KAL604,HL7551,A333,H,ARR,N,60602,60631,29,Tx211,Tx107,Tx108,5,10
657,KAL604,HL7551,A333,H,ARR,N,60631,60656,25,Tx107,Tx108,gate6,5,10
657,KAL604,HL7551,A333,H,ARR,N,60656,60701,45,gate6,G8,XXXX,5,10
658,KAL820,HL7720,A333,H,ARR,N,60360,60369,9,XXXX,15L,Rwy1,5,10
658,KAL820,HL7720,A333,H,ARR,N,60369,60377,8,Rwy1,Rwy2,Rwy3,5,10
658,KAL820,HL7720,A333,H,ARR,N,60377,60383,6,Rwy2,Rwy3,Rwy4,5,10
658,KAL820,HL7720,A333,H,ARR,N,60383,60428,45,Rwy3,Rwy4,Tx16,5,10
658,KAL820,HL7720,A333,H,ARR,N,60428,60472,44,Rwy4,Tx16,Tx25,5,10
658,KAL820,HL7720,A333,H,ARR,N,60472,60509,37,Tx16,Tx25,Tx26,5,10
658,KAL820,HL7720,A333,H,ARR,N,60509,60522,13,Tx25,Tx26,Tx31,5,10
658,KAL820,HL7720,A333,H,ARR,N,60522,60551,29,Tx26,Tx31,Tx41,5,10
658,KAL820,HL7720,A333,H,ARR,N,60551,60575,24,Tx31,Tx41,Tx59,5,10
658,KAL820,HL7720,A333,H,ARR,N,60575,60582,7,Tx41,Tx59,Tx74,5,10
658,KAL820,HL7720,A333,H,ARR,N,60582,60594,12,Tx59,Tx74,Tx103,5,10
658,KAL820,HL7720,A333,H,ARR,N,60594,60618,24,Tx74,Tx103,Tx124,5,10
658,KAL820,HL7720,A333,H,ARR,N,60618,60644,26,Tx103,Tx124,Tx125,5,10
658,KAL820,HL7720,A333,H,ARR,N,60644,60670,26,Tx124,Tx125,gate22,5,10
658,KAL820,HL7720,A333,H,ARR,N,60670,60822,152,gate22,G26,XXXX,5,10
659,KAL094,HL8216,B773,H,ARR,N,60480,60481,1,XXXX,16,Rwy18,5,10
659,KAL094,HL8216,B773,H,ARR,N,60481,60488,7,Rwy18,Rwy19,Rwy20,5,10
659,KAL094,HL8216,B773,H,ARR,N,60488,60493,5,Rwy19,Rwy20,Rwy21,5,10
659,KAL094,HL8216,B773,H,ARR,N,60493,60501,8,Rwy20,Rwy21,Rwy22,5,10
659,KAL094,HL8216,B773,H,ARR,N,60501,60518,17,Rwy21,Rwy22,Rwy23,5,10
659,KAL094,HL8216,B773,H,ARR,N,60518,60537,19,Rwy22,Rwy23,Rwy24,5,10
659,KAL094,HL8216,B773,H,ARR,N,60537,60549,12,Rwy23,Rwy24,Tx194,5,10
659,KAL094,HL8216,B773,H,ARR,N,60549,60587,38,Rwy24,Tx194,Tx179,5,10
659,KAL094,HL8216,B773,H,ARR,N,60587,60612,25,Tx194,Tx179,Tx162,5,10
659,KAL094,HL8216,B773,H,ARR,N,60612,60625,13,Tx179,Tx162,Tx148,5,10
659,KAL094,HL8216,B773,H,ARR,N,60625,60637,12,Tx162,Tx148,Tx134,5,10
659,KAL094,HL8216,B773,H,ARR,N,60637,60653,16,Tx148,Tx134,Tx227,5,10
659,KAL094,HL8216,B773,H,ARR,N,60653,60663,10,Tx134,Tx227,Tx228,5,10
659,KAL094,HL8216,B773,H,ARR,N,60663,60702,39,Tx227,Tx228,Tx217,5,10
659,KAL094,HL8216,B773,H,ARR,N,60702,60717,15,Tx228,Tx217,Tx126,5,10
659,KAL094,HL8216,B773,H,ARR,N,60717,60768,51,Tx217,Tx126,Tx128,5,10
659,KAL094,HL8216,B773,H,ARR,N,60768,60806,38,Tx126,Tx128,Tx214,5,10
659,KAL094,HL8216,B773,H,ARR,N,60806,60818,12,Tx128,Tx214,Tx125,5,10
659,KAL094,HL8216,B773,H,ARR,N,60818,60844,26,Tx214,Tx125,Tx212,5,10
659,KAL094,HL8216,B773,H,ARR,N,60844,60871,27,Tx125,Tx212,Tx210,5,10
659,KAL094,HL8216,B773,H,ARR,N,60871,60885,14,Tx212,Tx210,gate12,5,10
659,KAL094,HL8216,B773,H,ARR,N,60885,60939,54,gate12,G15,XXXX,5,10
660,HVN414,VNA367,A321,M,ARR,N,60540,60549,9,XXXX,15L,Rwy1,5,10
660,HVN414,VNA367,A321,M,ARR,N,60549,60557,8,Rwy1,Rwy2,Rwy3,5,10
660,HVN414,VNA367,A321,M,ARR,N,60557,60563,6,Rwy2,Rwy3,Rwy4,5,10
660,HVN414,VNA367,A321,M,ARR,N,60563,60608,45,Rwy3,Rwy4,Tx16,5,10
660,HVN414,VNA367,A321,M,ARR,N,60608,60652,44,Rwy4,Tx16,Tx25,5,10
660,HVN414,VNA367,A321,M,ARR,N,60652,60689,37,Tx16,Tx25,Tx26,5,10
660,HVN414,VNA367,A321,M,ARR,N,60689,60702,13,Tx25,Tx26,Tx31,5,10
660,HVN414,VNA367,A321,M,ARR,N,60702,60731,29,Tx26,Tx31,Tx41,5,10
660,HVN414,VNA367,A321,M,ARR,N,60731,60755,24,Tx31,Tx41,Tx58,5,10
660,HVN414,VNA367,A321,M,ARR,N,60755,60763,8,Tx41,Tx58,Tx73,5,10
660,HVN414,VNA367,A321,M,ARR,N,60763,60777,14,Tx58,Tx73,Tx102,5,10
660,HVN414,VNA367,A321,M,ARR,N,60777,60801,24,Tx73,Tx102,Tx207,5,10
660,HVN414,VNA367,A321,M,ARR,N,60801,60814,13,Tx102,Tx207,Tx206,5,10
660,HVN414,VNA367,A321,M,ARR,N,60814,60825,11,Tx207,Tx206,gate46,5,10
660,HVN414,VNA367,A321,M,ARR,N,60825,60878,53,gate46,G105,XXXX,5,10
661,CCA801,B5442,B738,M,ARR,N,60600,60601,1,XXXX,16,Rwy18,5,10
661,CCA801,B5442,B738,M,ARR,N,60601,60608,7,Rwy18,Rwy19,Rwy20,5,10
661,CCA801,B5442,B738,M,ARR,N,60608,60613,5,Rwy19,Rwy20,Rwy21,5,10
661,CCA801,B5442,B738,M,ARR,N,60613,60622,9,Rwy20,Rwy21,Rwy22,5,10
661,CCA801,B5442,B738,M,ARR,N,60622,60641,19,Rwy21,Rwy22,Rwy23,5,10
661,CCA801,B5442,B738,M,ARR,N,60641,60665,24,Rwy22,Rwy23,Tx193,5,10
661,CCA801,B5442,B738,M,ARR,N,60665,60690,25,Rwy23,Tx193,Tx177,5,10
661,CCA801,B5442,B738,M,ARR,N,60690,60696,6,Tx193,Tx177,Tx178,5,10
661,CCA801,B5442,B738,M,ARR,N,60696,60734,38,Tx177,Tx178,Tx179,5,10
661,CCA801,B5442,B738,M,ARR,N,60734,60759,25,Tx178,Tx179,Tx162,5,10
661,CCA801,B5442,B738,M,ARR,N,60759,60772,13,Tx179,Tx162,Tx148,5,10
661,CCA801,B5442,B738,M,ARR,N,60772,60784,12,Tx162,Tx148,Tx134,5,10
661,CCA801,B5442,B738,M,ARR,N,60784,60800,16,Tx148,Tx134,Tx227,5,10
661,CCA801,B5442,B738,M,ARR,N,60800,60810,10,Tx134,Tx227,Tx119,5,10
661,CCA801,B5442,B738,M,ARR,N,60810,60887,77,Tx227,Tx119,gate68,5,10
661,CCA801,B5442,B738,M,ARR,N,60887,60943,56,gate68,G114,XXXX,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60720,60729,9,XXXX,15L,Rwy1,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60729,60737,8,Rwy1,Rwy2,Rwy3,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60737,60743,6,Rwy2,Rwy3,Rwy4,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60743,60788,45,Rwy3,Rwy4,Tx16,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60788,60832,44,Rwy4,Tx16,Tx25,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60832,60869,37,Tx16,Tx25,Tx26,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60869,60882,13,Tx25,Tx26,Tx31,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60882,60911,29,Tx26,Tx31,Tx41,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60911,60935,24,Tx31,Tx41,Tx58,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60935,60943,8,Tx41,Tx58,Tx73,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60943,60957,14,Tx58,Tx73,Tx102,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60957,60981,24,Tx73,Tx102,Tx207,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60981,60994,13,Tx102,Tx207,Tx120,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,60994,61046,52,Tx207,Tx120,gate50,5,10
662,SIA016,9VSWE,B77W,H,ARR,N,61046,61084,38,gate50,G113,XXXX,5,10
663,KAL870,HL8003,A333,H,ARR,N,60840,60841,1,XXXX,16,Rwy18,5,10
663,KAL870,HL8003,A333,H,ARR,N,60841,60848,7,Rwy18,Rwy19,Rwy20,5,10
663,KAL870,HL8003,A333,H,ARR,N,60848,60853,5,Rwy19,Rwy20,Rwy21,5,10
663,KAL870,HL8003,A333,H,ARR,N,60853,60861,8,Rwy20,Rwy21,Rwy22,5,10
663,KAL870,HL8003,A333,H,ARR,N,60861,60878,17,Rwy21,Rwy22,Rwy23,5,10
663,KAL870,HL8003,A333,H,ARR,N,60878,60897,19,Rwy22,Rwy23,Rwy24,5,10
663,KAL870,HL8003,A333,H,ARR,N,60897,60909,12,Rwy23,Rwy24,Tx194,5,10
663,KAL870,HL8003,A333,H,ARR,N,60909,60947,38,Rwy24,Tx194,Tx179,5,10
663,KAL870,HL8003,A333,H,ARR,N,60947,60972,25,Tx194,Tx179,Tx162,5,10
663,KAL870,HL8003,A333,H,ARR,N,60972,60985,13,Tx179,Tx162,Tx148,5,10
663,KAL870,HL8003,A333,H,ARR,N,60985,60997,12,Tx162,Tx148,Tx134,5,10
663,KAL870,HL8003,A333,H,ARR,N,60997,61013,16,Tx148,Tx134,Tx227,5,10
663,KAL870,HL8003,A333,H,ARR,N,61013,61023,10,Tx134,Tx227,Tx228,5,10
663,KAL870,HL8003,A333,H,ARR,N,61023,61062,39,Tx227,Tx228,Tx217,5,10
663,KAL870,HL8003,A333,H,ARR,N,61062,61077,15,Tx228,Tx217,Tx126,5,10
663,KAL870,HL8003,A333,H,ARR,N,61077,61128,51,Tx217,Tx126,Tx128,5,10
663,KAL870,HL8003,A333,H,ARR,N,61128,61166,38,Tx126,Tx128,Tx214,5,10
663,KAL870,HL8003,A333,H,ARR,N,61166,61178,12,Tx128,Tx214,gate18,5,10
663,KAL870,HL8003,A333,H,ARR,N,61178,61250,72,gate18,G21,XXXX,5,10
664,AAR370,HL8278,A321,M,ARR,N,60900,60909,9,XXXX,15L,Rwy1,5,10
664,AAR370,HL8278,A321,M,ARR,N,60909,60917,8,Rwy1,Rwy2,Rwy3,5,10
664,AAR370,HL8278,A321,M,ARR,N,60917,60923,6,Rwy2,Rwy3,Rwy4,5,10
664,AAR370,HL8278,A321,M,ARR,N,60923,60968,45,Rwy3,Rwy4,Tx16,5,10
664,AAR370,HL8278,A321,M,ARR,N,60968,61012,44,Rwy4,Tx16,Tx25,5,10
664,AAR370,HL8278,A321,M,ARR,N,61012,61049,37,Tx16,Tx25,Tx26,5,10
664,AAR370,HL8278,A321,M,ARR,N,61049,61062,13,Tx25,Tx26,Tx31,5,10
664,AAR370,HL8278,A321,M,ARR,N,61062,61091,29,Tx26,Tx31,Tx41,5,10
664,AAR370,HL8278,A321,M,ARR,N,61091,61115,24,Tx31,Tx41,Tx59,5,10
664,AAR370,HL8278,A321,M,ARR,N,61115,61122,7,Tx41,Tx59,Tx74,5,10
664,AAR370,HL8278,A321,M,ARR,N,61122,61134,12,Tx59,Tx74,Tx103,5,10
664,AAR370,HL8278,A321,M,ARR,N,61134,61158,24,Tx74,Tx103,Tx124,5,10
664,AAR370,HL8278,A321,M,ARR,N,61158,61184,26,Tx103,Tx124,Tx125,5,10
664,AAR370,HL8278,A321,M,ARR,N,61184,61210,26,Tx124,Tx125,Tx129,5,10
664,AAR370,HL8278,A321,M,ARR,N,61210,61249,39,Tx125,Tx129,Tx127,5,10
664,AAR370,HL8278,A321,M,ARR,N,61249,61286,37,Tx129,Tx127,Tx220,5,10
664,AAR370,HL8278,A321,M,ARR,N,61286,61298,12,Tx127,Tx220,gate33,5,10
664,AAR370,HL8278,A321,M,ARR,N,61298,61360,62,gate33,G38,XXXX,5,10
665,UAE322,A6EEI,A388,J,ARR,N,60960,60961,1,XXXX,16,Rwy18,5,10
665,UAE322,A6EEI,A388,J,ARR,N,60961,60968,7,Rwy18,Rwy19,Rwy20,5,10
665,UAE322,A6EEI,A388,J,ARR,N,60968,60973,5,Rwy19,Rwy20,Rwy21,5,10
665,UAE322,A6EEI,A388,J,ARR,N,60973,60981,8,Rwy20,Rwy21,Rwy22,5,10
665,UAE322,A6EEI,A388,J,ARR,N,60981,60998,17,Rwy21,Rwy22,Rwy23,5,10
665,UAE322,A6EEI,A388,J,ARR,N,60998,61017,19,Rwy22,Rwy23,Rwy24,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61017,61029,12,Rwy23,Rwy24,Tx194,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61029,61067,38,Rwy24,Tx194,Tx179,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61067,61092,25,Tx194,Tx179,Tx162,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61092,61105,13,Tx179,Tx162,Tx148,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61105,61117,12,Tx162,Tx148,Tx134,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61117,61133,16,Tx148,Tx134,Tx227,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61133,61143,10,Tx134,Tx227,Tx119,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61143,61220,77,Tx227,Tx119,gate70,5,10
665,UAE322,A6EEI,A388,J,ARR,N,61220,61310,90,gate70,G122,XXXX,5,10
666,KAL032,HL7598,B772,H,ARR,N,61080,61089,9,XXXX,15L,Rwy1,5,10
666,KAL032,HL7598,B772,H,ARR,N,61089,61097,8,Rwy1,Rwy2,Rwy3,5,10
666,KAL032,HL7598,B772,H,ARR,N,61097,61103,6,Rwy2,Rwy3,Rwy4,5,10
666,KAL032,HL7598,B772,H,ARR,N,61103,61148,45,Rwy3,Rwy4,Tx16,5,10
666,KAL032,HL7598,B772,H,ARR,N,61148,61192,44,Rwy4,Tx16,Tx25,5,10
666,KAL032,HL7598,B772,H,ARR,N,61192,61229,37,Tx16,Tx25,Tx26,5,10
666,KAL032,HL7598,B772,H,ARR,N,61229,61242,13,Tx25,Tx26,Tx31,5,10
666,KAL032,HL7598,B772,H,ARR,N,61242,61271,29,Tx26,Tx31,Tx41,5,10
666,KAL032,HL7598,B772,H,ARR,N,61271,61295,24,Tx31,Tx41,Tx59,5,10
666,KAL032,HL7598,B772,H,ARR,N,61295,61302,7,Tx41,Tx59,Tx74,5,10
666,KAL032,HL7598,B772,H,ARR,N,61302,61314,12,Tx59,Tx74,Tx103,5,10
